F2 PID,F2 TYPE,F2 STATUS,F2 COLLECTIONS,Object Type,Identifier,Rights Statement,Title,Handle/Link,Format,Archival Collection,Date,dcterms:temporal,Description,Bibliographic Citation,Alternate Title,Creator,Creator URI,Contributor,Contributor URI,Publisher,Publisher URI,Location,Extent,Subject,Language,Rights Holder,Collection Information,Accession Number,FILES
umd:73902,UMD_IMAGE,Private,umd:3392,http://purl.org/dc/dcmitype/Image,umd:73902|hdl:1903.1/9787,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/NTL/queries.html.","Katherine Anne Porter standing on balcony, Hollywood, July 6, 1946",https://hdl.handle.net/1903.1/9787,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0041-LIT,1946-07-06,1941-1950,"A photographic portrait of Katherine Anne Porter in a white dress standing on balcony at the home of George Platt Lynes in Hollywood, California, July 6, 1946. Inscription reads: ""Steps at George's home July 6.""","Katherine Anne Porter papers, Series 12, Box 15, Item 2036",,,,,,,,North America|United States of America|California|Hollywood|North America|United States of America|California|Hollywood,1 images; monochrome,"Literature, Print Culture|People|Porter, Katherine Anne, 1890-1980|Portrait photographs",eng,"Lynes, Dr. George Platt, II",,,umd_73902/umd_73903/image.jpg|umd_73902/umd_73903/litmss-004475-0001.jpg
umd:73904,UMD_IMAGE,Private,umd:3392,http://purl.org/dc/dcmitype/Image,umd:73904|hdl:1903.1/9788,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/NTL/queries.html.","Hand colored portrait of Eileen Chang, Hong Kong, 1954",https://hdl.handle.net/1903.1/9788,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0007-LIT,1954,1951-1960,"A hand colored photographic portrait of Chinese writer Eileen Chang (Zhang Ailing), Hong Kong, 1954. On recto: ""[Lanxin?], 1954""","Thom Gunn papers, Series 5, Item 71",,,,,,Lee's Studio,,Asia|People's Republic of China|Hong Kong|Hong Kong|Asia|People's Republic of China|Hong Kong|Hong Kong,1 images; color,"Literature, Print Culture|People|Zhang, Ailing|Portrait photographs|Literature|Authors",eng,"Copyright expired in 2004 under the UK Copyright Act of 1911, commissioned photographs had a 50 year copyright term.",,,umd_73904/umd_73905/image.jpg|umd_73904/umd_73905/litmss-004489-0001.jpg
umd:73906,UMD_IMAGE,Private,umd:3392,http://purl.org/dc/dcmitype/Text,umd:73906|hdl:1903.1/9789,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/NTL/queries.html.","""My Sad Captains"" [drafts of poems] by Thom Gunn, circa 1954-1957",https://hdl.handle.net/1903.1/9789,http://vocab.lib.umd.edu/form#poetry,http://vocab.lib.umd.edu/collection#0007-LIT,1954/1957,1951-1960,"Five drafts of the poem ""My Sad Captains"" by Thom Gunn, circa 1954-1957. Published in Gunn's 1961 book ""My Sad Captain and Other Poems.""","Thom Gunn papers, Series 1, Box 1, Item 9",,,,,,,,North America|United States of America,5 images; color,"Literature, Print Culture|People|Gunn, Thom|Poetry|Literature|Movement, The (English poetry)",eng,"Kitay, Mike",,,umd_73906/umd_73907/image.jpg|umd_73906/umd_73907/litmss-004706-0001.jpg|umd_73906/umd_73908/image.jpg|umd_73906/umd_73908/litmss-004706-0002.jpg|umd_73906/umd_73909/image.jpg|umd_73906/umd_73909/litmss-004706-0003.jpg|umd_73906/umd_73910/image.jpg|umd_73906/umd_73910/litmss-004706-0004.jpg|umd_73906/umd_73911/image.jpg|umd_73906/umd_73911/litmss-004706-0005.jpg
umd:74683,UMD_IMAGE,Private,umd:3392,http://purl.org/dc/dcmitype/Image,umd:74683|hdl:1903.1/9961,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://digital.lib.umd.edu/archivesum/contact.jsp.","287/64:  Baltimore -- Restaurants -- Miller Brothers, June 29, 1963",https://hdl.handle.net/1903.1/9961,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1963-06-29,1961-1970,"287/64:  Baltimore -- Restaurants -- Miller Brothers, June 29, 1963.","Baltimore News American collection, Box 287, Folder 64, Item 1",,,,,,,,North America|United States of America|Maryland|Baltimore|North America|United States of America|Maryland|Baltimore,1 images; monochrome,"Civil Rights, Civic Engagement|Government, Law, Politics|African American|Civil rights movements -- United States",en-US,Hearst Corporation,,,umd_74683/umd_74684/image.jpg|umd_74683/umd_74684/bna-012838-0001.jpg
umd:76202,UMD_IMAGE,Private,umd:3392,http://purl.org/dc/dcmitype/Image,umd:76202|hdl:1903.1/10535,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://digital.lib.umd.edu/archivesum/contact.jsp.","132/1: Demonstrations -- Freedom Riders, 1961-1962",https://hdl.handle.net/1903.1/10535,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1961/1962,1961-1970,"Demonstrations -- Freedom Riders, 1961-1962.","Baltimore News American collection, Box 132, Folder 1",,,,,,,,North America|United States of America|Maryland|Cambridge|Baltimore|North America|United States of America|Maryland|Cambridge|Baltimore,13 images; monochrome,"Civil Rights, Civic Engagement|African Americans",,Hearst Corporation,,,umd_76202/umd_74686/image.jpg|umd_76202/umd_74686/bna-012839-0001.jpg|umd_76202/umd_76203/image.jpg|umd_76202/umd_76203/bna-013344-0001.jpg|umd_76202/umd_76207/image.jpg|umd_76202/umd_76207/bna-013345-0001.jpg|umd_76202/umd_80371/image.jpg|umd_76202/umd_80371/bna-014402-0001.jpg|umd_76202/umd_80381/image.jpg|umd_76202/umd_80381/bna-014402-0002.jpg|umd_76202/umd_80382/image.jpg|umd_76202/umd_80382/bna-014402-0003.jpg|umd_76202/umd_80383/image.jpg|umd_76202/umd_80383/bna-014402-0004.jpg|umd_76202/umd_80385/image.jpg|umd_76202/umd_80385/bna-014402-0006.jpg|umd_76202/umd_80388/image.jpg|umd_76202/umd_80388/bna-014402-0007.jpg|umd_76202/umd_80389/image.jpg|umd_76202/umd_80389/bna-014402-0008.jpg|umd_76202/umd_80390/image.jpg|umd_76202/umd_80390/bna-014402-0009.jpg|umd_76202/umd_80391/image.jpg|umd_76202/umd_80391/bna-014402-0010.jpg|umd_76202/umd_80392/image.jpg|umd_76202/umd_80392/bna-014402-0012.jpg
umd:76212,UMD_IMAGE,Private,umd:3392,http://purl.org/dc/dcmitype/Image,umd:76212|hdl:1903.1/10540,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://digital.lib.umd.edu/archivesum/contact.jsp.","132/8: Baltimore -- Riots and Demonstrations, 1958-1962",https://hdl.handle.net/1903.1/10540,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1958/1962,1961-1970,"132/8: Baltimore -- Riots and Demonstrations, 1958-1962","Baltimore News American collection, Box 132, Folder 8",,,,,,,,North America|United States of America|Maryland|Baltimore,1 images; monochrome,"Civil Rights, Civic Engagement|African Americans",,Hearst Corporation,,,umd_76212/umd_76213/image.jpg|umd_76212/umd_76213/bna-013349-0001.jpg|umd_76212/umd_76217/image.jpg|umd_76212/umd_76217/bna-013351-0001.jpg|umd_76212/umd_80584/image.jpg|umd_76212/umd_80584/bna-014446-0001.jpg|umd_76212/umd_80585/image.jpg|umd_76212/umd_80585/bna-014446-0002.jpg|umd_76212/umd_80586/image.jpg|umd_76212/umd_80586/bna-014446-0003.jpg|umd_76212/umd_80587/image.jpg|umd_76212/umd_80587/bna-014446-0004.jpg|umd_76212/umd_80588/image.jpg|umd_76212/umd_80588/bna-014446-0006.jpg|umd_76212/umd_80592/image.jpg|umd_76212/umd_80592/bna-014446-0007.jpg|umd_76212/umd_80593/image.jpg|umd_76212/umd_80593/bna-014446-0008.jpg|umd_76212/umd_80594/image.jpg|umd_76212/umd_80594/bna-014446-0009.jpg|umd_76212/umd_80595/image.jpg|umd_76212/umd_80595/bna-014446-0011.jpg|umd_76212/umd_80596/image.jpg|umd_76212/umd_80596/bna-014446-0010.jpg|umd_76212/umd_80598/image.jpg|umd_76212/umd_80598/bna-014446-0012.jpg|umd_76212/umd_80599/image.jpg|umd_76212/umd_80599/bna-014446-0013.jpg|umd_76212/umd_80600/image.jpg|umd_76212/umd_80600/bna-014446-0014.jpg|umd_76212/umd_80603/image.jpg|umd_76212/umd_80603/bna-014446-0015.jpg|umd_76212/umd_80604/image.jpg|umd_76212/umd_80604/bna-014446-0016.jpg|umd_76212/umd_80606/image.jpg|umd_76212/umd_80606/bna-014446-0017.jpg|umd_76212/umd_80608/image.jpg|umd_76212/umd_80608/bna-014446-0018.jpg|umd_76212/umd_80609/image.jpg|umd_76212/umd_80609/bna-014446-0019.jpg|umd_76212/umd_80612/image.jpg|umd_76212/umd_80612/bna-014446-0020.jpg|umd_76212/umd_80613/image.jpg|umd_76212/umd_80613/bna-014446-0012.jpg
umd:76297,UMD_IMAGE,Private,umd:3392,http://purl.org/dc/dcmitype/Image,umd:76297|hdl:1903.1/10591,http://rightsstatements.org/vocab/UND/1.0/,"276/20: Baltimore -- Amusement Parks -- Gwynn Oak Park, 1921-1975",https://hdl.handle.net/1903.1/10591,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1921/1975,1961-1970|1921-1930|1941-1950|1961-1970|1951-1960|1971-1980,"286/20: Baltimore -- Amusement Parks -- Gwynn Oak Park, 1921-1975.","Baltimore News American collection, Box 276, Folder 20, Item 1-47",,,,,,,,North America|United States of America|Maryland|Baltimore|North America|United States of America|Maryland|Baltimore,monochrome,"Personal and Family Lives|Civil Rights, Civic Engagement|Amusement parks|Amusement rides|Ferris wheels",,Hearst Corporation,,,umd_76297/umd_76237/image.jpg|umd_76297/umd_76237/bna-013360-0001.jpg|umd_76297/umd_76242/image.jpg|umd_76297/umd_76242/bna-013361-0001.jpg|umd_76297/umd_76249/image.jpg|umd_76297/umd_76249/bna-013362-0001.jpg|umd_76297/umd_76300/image.jpg|umd_76297/umd_76300/bna-013366-0001.jpg|umd_76297/umd_76303/image.jpg|umd_76297/umd_76303/bna-013367-0001.jpg|umd_76297/umd_76307/image.jpg|umd_76297/umd_76307/bna-013368-0001.jpg|umd_76297/umd_76309/image.jpg|umd_76297/umd_76309/bna-013369-0001.jpg|umd_76297/umd_76316/image.jpg|umd_76297/umd_76316/bna-013377-0001.jpg|umd_76297/umd_76327/image.jpg|umd_76297/umd_76327/bna-013378-0001.jpg|umd_76297/umd_76330/image.jpg|umd_76297/umd_76330/bna-013379-0001.jpg|umd_76297/umd_80921/image.jpg|umd_76297/umd_80921/bna-014480-0001.jpg|umd_76297/umd_80922/image.jpg|umd_76297/umd_80922/bna-014480-0002.jpg|umd_76297/umd_80923/image.jpg|umd_76297/umd_80923/bna-014480-0003.jpg|umd_76297/umd_80924/image.jpg|umd_76297/umd_80924/bna-014480-0004.jpg|umd_76297/umd_80925/image.jpg|umd_76297/umd_80925/bna-014480-0005.jpg|umd_76297/umd_80926/image.jpg|umd_76297/umd_80926/bna-014480-0006.jpg|umd_76297/umd_80927/image.jpg|umd_76297/umd_80927/bna-014480-0007.jpg|umd_76297/umd_80928/image.jpg|umd_76297/umd_80928/bna-014480-0008.jpg|umd_76297/umd_80929/image.jpg|umd_76297/umd_80929/bna-014480-0009.jpg|umd_76297/umd_80930/image.jpg|umd_76297/umd_80930/bna-014480-0010.jpg|umd_76297/umd_80931/image.jpg|umd_76297/umd_80931/bna-014480-0011.jpg|umd_76297/umd_80932/image.jpg|umd_76297/umd_80932/bna-014480-0012.jpg|umd_76297/umd_80934/image.jpg|umd_76297/umd_80934/bna-014480-0013.jpg|umd_76297/umd_80935/image.jpg|umd_76297/umd_80935/bna-014480-0014.jpg|umd_76297/umd_80936/image.jpg|umd_76297/umd_80936/bna-014480-0015.jpg|umd_76297/umd_80937/image.jpg|umd_76297/umd_80937/bna-014480-0016.jpg|umd_76297/umd_80938/image.jpg|umd_76297/umd_80938/bna-014480-0017.jpg|umd_76297/umd_80939/image.jpg|umd_76297/umd_80939/bna-014480-0018.jpg|umd_76297/umd_80940/image.jpg|umd_76297/umd_80940/bna-014480-0019.jpg|umd_76297/umd_80941/image.jpg|umd_76297/umd_80941/bna-014480-0020.jpg|umd_76297/umd_80942/image.jpg|umd_76297/umd_80942/bna-014480-0021.jpg|umd_76297/umd_80943/image.jpg|umd_76297/umd_80943/bna-014480-0022.jpg|umd_76297/umd_80944/image.jpg|umd_76297/umd_80944/bna-014480-0023.jpg|umd_76297/umd_80945/image.jpg|umd_76297/umd_80945/bna-014480-0024.jpg
umd:76334,UMD_IMAGE,Private,umd:3392,http://purl.org/dc/dcmitype/Image,umd:76334|hdl:1903.1/10614,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://digital.lib.umd.edu/archivesum/contact.jsp.","276/21: Baltimore -- Amusement Parks -- Gwynn Oak Park, 1963",https://hdl.handle.net/1903.1/10614,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1963,1961-1970,"276/21: Baltimore -- Amusement Parks -- Gwynn Oak Park, 1963.","Baltimore News American collection, Box 276, Folder 21, Item 1-14",,,,,,,,North America|United States of America|Maryland|Baltimore|North America|United States of America|Maryland|Baltimore,monochrome,"Civil Rights, Civic Engagement|Amusement parks|Civil rights demonstrations",,Hearst Corporation,,,umd_76334/umd_65644/image.jpg|umd_76334/umd_65644/bna-011497-0001.jpg|umd_76334/umd_74670/image.jpg|umd_76334/umd_74670/bna-012834-0001.jpg|umd_76334/umd_76337/image.jpg|umd_76334/umd_76337/bna-013382-0001.jpg|umd_76334/umd_76366/image.jpg|umd_76334/umd_76366/bna-013384-0001.jpg|umd_76334/umd_80973/image.jpg|umd_76334/umd_80973/bna-014487-0001.jpg|umd_76334/umd_80974/image.jpg|umd_76334/umd_80974/bna-014487-0002.jpg|umd_76334/umd_80975/image.jpg|umd_76334/umd_80975/bna-014487-0003.jpg|umd_76334/umd_80977/image.jpg|umd_76334/umd_80977/bna-014487-0004.jpg|umd_76334/umd_80978/image.jpg|umd_76334/umd_80978/bna-014487-0005.jpg|umd_76334/umd_80979/image.jpg|umd_76334/umd_80979/bna-014487-0006.jpg|umd_76334/umd_80980/image.jpg|umd_76334/umd_80980/bna-014487-0007.jpg
umd:76369,UMD_IMAGE,Private,umd:3392,http://purl.org/dc/dcmitype/Image,umd:76369|hdl:1903.1/10629,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://digital.lib.umd.edu/archivesum/contact.jsp.","286/1: Baltimore -- Schools -- Desegregation, 1954-1955",https://hdl.handle.net/1903.1/10629,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1954/1955,1951-1960,"286/1: Baltimore -- Schools -- Desegregation, 1954-1955.","Baltimore News American collection, Box 286, Folder 1",,,,,,,,North America|United States of America|Maryland|Baltimore|North America|United States of America|Maryland|Baltimore,1 images; monochrome,"Civil Rights, Civic Engagement|Schools",,Hearst Corporation,,,umd_76369/umd_76391/image.jpg|umd_76369/umd_76391/bna-013398-0001.jpg
umd:76396,UMD_IMAGE,Private,umd:3392,http://purl.org/dc/dcmitype/Image,umd:76396|hdl:1903.1/10639,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://digital.lib.umd.edu/archivesum/contact.jsp.","1010/9: Baltimore -- Celebrations -- Gwynn Oak Park -- German Day, 1934",https://hdl.handle.net/1903.1/10639,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1932-08-02,1931-1940,"1010/9: Baltimore -- Celebrations -- Gwynn Oak Park -- German Day, 1934.","Baltimore News American collection, Box 1010, Folder 9, Item 2",,,,,,,,North America|United States of America|Maryland|Baltimore|North America|United States of America|Maryland|Baltimore,1 images; monochrome,"Civil Rights, Civic Engagement|Civil rights",,Hearst Corporation,,,umd_76396/umd_76399/image.jpg|umd_76396/umd_76399/bna-013399-0001.jpg
umd:76471,UMD_IMAGE,Private,umd:3392,http://purl.org/dc/dcmitype/Image,umd:76471|hdl:1903.1/10673,http://rightsstatements.org/vocab/UND/1.0/,"60/8: Buchman, Harold, 1951-1957",https://hdl.handle.net/1903.1/10673,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1957,1951-1960,"60/8: Buchman, Harold, 1951-1957.  Lawyers. See also: Mitchell Dubow.","Baltimore News American collection, Box 60, Folder 8, Item 1-3",,,,,,,,North America|United States of America|District of Columbia|Washington|North America|United States of America|District of Columbia|Washington,3 images; monochrome,"Government, Law, Politics|Communism|Anti-communism|Buchman, Harold",,Hearst Corporation,,,umd_76471/umd_76472/image.jpg|umd_76471/umd_76472/bna-013421-0001.jpg
umd:76473,UMD_IMAGE,Private,umd:78013,http://purl.org/dc/dcmitype/Image,umd:76473|hdl:1903.1/10674,http://rightsstatements.org/vocab/UND/1.0/,"200/17: Baltimore -- Communism, 1940",https://hdl.handle.net/1903.1/10674,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1940-03-29,1931-1940,"200/17: Baltimore -- Communism, 1940. (Item 1 - DIES agents hold up a flag after their raid on a Communist party office in Baltimore. Caption reads: ""Agents of Rep. Dies Committee yesterday raided the Communist Party office in Baltimore and obtained huge piles of papers, books, canceled checks, etc. The wife of the Secretary of the party today appeared before the Dies Committee. Photo shows-Laura Harbin and Peggy Shaw holding Communist flag in front of records seized yesterday in raid on Communist Party office in Baltimore."" Baltimore, Maryland, March 29, 1940. Item 2 - The entrance to the State of Maryland and District of Columbia Communist Party headquarters, located at 501 N. Eutaw Street, Baltimore, Maryland, March 29, 1940.)","Baltimore News American collection, Box 200, Folder 17",,,,,,,,North America|United States of America|Maryland|Baltimore|North America|United States of America|Maryland|Baltimore,2 images; monochrome,"Economics, Business, Commerce, Labor|Communism",,Hearst Corporation,,,umd_76473/umd_76475/image.jpg|umd_76473/umd_76475/bna-013422-0001.jpg|umd_76473/umd_76480/image.jpg|umd_76473/umd_76480/bna-013423-0001.jpg
umd:76484,UMD_IMAGE,Private,umd:3392,http://purl.org/dc/dcmitype/Image,umd:76484|hdl:1903.1/10679,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://digital.lib.umd.edu/archivesum/contact.jsp.","131/71: Dorothy Rose Blumberg, circa 1950s",https://hdl.handle.net/1903.1/10679,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1953-01-27,1951-1960,"131/71: Dorothy Rose Blumberg, circa 1950s.","Baltimore News American collection, Box 131, Folder 71, Item 3",,,,,,,,North America|United States of America|Maryland|Baltimore|North America|United States of America|Maryland|Baltimore,1 images; monochrome,"Economics, Business, Commerce, Labor|Communism|Blumberg, Dorothy Rose",,Hearst Corporation,,,umd_76484/umd_76486/image.jpg|umd_76484/umd_76486/bna-013426-0001.jpg
umd:76490,UMD_IMAGE,Private,umd:3392,http://purl.org/dc/dcmitype/Image,umd:76490|hdl:1903.1/10683,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://digital.lib.umd.edu/archivesum/contact.jsp.","1122/8: Baltimore -- Riots and Demonstrations -- Communism, 1930-1934",https://hdl.handle.net/1903.1/10683,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1934-02-15,1931-1940,"1122/8: Baltimore -- Riots and Demonstrations -- Communism, 1930-1934.","Baltimore News American collection, Box 1122, Folder 8, Item 2",,,,,,,,North America|United States of America|Maryland|Baltimore|North America|United States of America|Maryland|Baltimore,1 images; monochrome,"Economics, Business, Commerce, Labor|Protest movements|Demonstrations|Activists",,Hearst Corporation,,,umd_76490/umd_76492/image.jpg|umd_76490/umd_76492/bna-013428-0001.jpg
umd:76493,UMD_IMAGE,Private,umd:3392,http://purl.org/dc/dcmitype/Image,umd:76493|hdl:1903.1/10684,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://digital.lib.umd.edu/archivesum/contact.jsp.","9/7: Bernard Ades (Leading figures attending Scottsboro case hearing), 1931-1932",https://hdl.handle.net/1903.1/10684,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1931/1932,1931-1940,"Item 1: The leading figures in attendance at the Scottsboro case before the United States Supreme Court. From left to right: Irving Schwab, defense attorney; Mrs. Bessie Schwab, Mrs. Mary Mooney, mother of Tom Mooney; William Patterson, national secretary of the International Labor Defense; and Bernard Ades, attorney of Baltimore. This picture was taken moments before entering the Supreme Court chambers for the opening session of the hearing. Washington, D.C., October 10, 1932.  Item 2: Bernard Ades and Levinson holding a piece of paper together, January 18, 1931.","Baltimore News American collection, Box 9, Folder 7",,,,,,,,North America|United States of America|District of Columbia|Washington|North America|United States of America|District of Columbia|Washington,2 images; monochrome,"Government, Law, Politics|Supreme Court cases|Scottsboro Trial, Scottsboro, Ala., 1931",,Hearst Corporation,,,umd_76493/umd_76497/image.jpg|umd_76493/umd_76497/bna-013430-0001.jpg|umd_76493/umd_76500/image.jpg|umd_76493/umd_76500/bna-013431-0001.jpg
umd:77332,UMD_IMAGE,Private,umd:3392,http://purl.org/dc/dcmitype/Image,umd:77332|hdl:1903.1/10995,test,bentest2,https://hdl.handle.net/1903.1/10995,http://vocab.lib.umd.edu/form#architectural_drawings,,,2001/2100,test,Art & Architecture Libraries,,,,,,,,,test,"Agriculture, Environment, Conservation, the Natural World",,,,,umd_77332/umd_77333/image.jpg|umd_77332/umd_77333/runners-finished.JPG
umd:77752,UMD_IMAGE,Private,umd:3392,http://purl.org/dc/dcmitype/Image,umd:77752|hdl:1903.1/11145,http://rightsstatements.org/vocab/UND/1.0/,"Elizabeth Scull, during her husband's Congressional election campaign, giving a pamphlet to a woman in a car with two children, circa 1964",https://hdl.handle.net/1903.1/11145,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0176-MDHC,1964,1961-1970,"Elizabeth Scull, during her husband's Congressional election campaign, giving a pamphlet to a woman in a car with two children, circa 1964","David and Elizabeth Scull Papers, Accession 2008-54, Series 3",,,,,,Washington Post Company,,North America|United States of America|Maryland|Baltimore|North America|United States of America,1 images; monochrome,"Government, Law, Politics|Women's Studies|Political elections|Leaflets|Photographs",,Washington Post,,,umd_77752/umd_77754/image.jpg|umd_77752/umd_77754/histmss-013813-0001.jpg
umd:78231,UMD_IMAGE,Private,umd:3392,http://purl.org/dc/dcmitype/Image,umd:78231|hdl:1903.1/11325,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://digital.lib.umd.edu/archivesum/contact.jsp.","595/9:  Marvin Mandel (Governors -- Maryland), circa 1972",https://hdl.handle.net/1903.1/11325,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1972,1971-1980,"595/9:  Marvin Mandel (Governors -- Maryland), circa 1972. (Item 4 - Governor Mandel and Senator Edward Kennedy greet well wishers after Kennedy's speech at [McSaven] fundraiser at Ford Balto Hotel, Baltimore, Maryland, October 16, 1972. Item 16 - Governor Marvin Mandel at desk, circa 1972).","Baltimore News American collection, Box 595, Folder 9, Item 4",,,,,,,,North America|United States of America|Maryland|Baltimore|North America|United States of America|Maryland|Baltimore,2 images; monochrome,"Government, Law, Politics|Mandel, Marvin, 1920-|Kennedy, Edward M. (Edward Moore), 1932-2009",,Hearst Corporation,,,umd_78231/umd_78238/image.jpg|umd_78231/umd_78238/bna-014005-0001.jpg|umd_78231/umd_78240/image.jpg|umd_78231/umd_78240/bna-014008-0001.jpg|umd_78231/umd_83228/image.jpg|umd_78231/umd_83228/bna-014909-0001.jpg|umd_78231/umd_83229/image.jpg|umd_78231/umd_83229/bna-014909-0002.jpg|umd_78231/umd_83230/image.jpg|umd_78231/umd_83230/bna-014909-0003.jpg|umd_78231/umd_83231/image.jpg|umd_78231/umd_83231/bna-014909-0004.jpg|umd_78231/umd_83232/image.jpg|umd_78231/umd_83232/bna-014909-0005.jpg|umd_78231/umd_83233/image.jpg|umd_78231/umd_83233/bna-014909-0006.jpg|umd_78231/umd_83234/image.jpg|umd_78231/umd_83234/bna-014909-0007.jpg|umd_78231/umd_83235/image.jpg|umd_78231/umd_83235/bna-014909-0008.jpg|umd_78231/umd_83236/image.jpg|umd_78231/umd_83236/bna-014909-0009.jpg|umd_78231/umd_83237/image.jpg|umd_78231/umd_83237/bna-014909-0010.jpg|umd_78231/umd_83238/image.jpg|umd_78231/umd_83238/bna-014909-0011.jpg|umd_78231/umd_83239/image.jpg|umd_78231/umd_83239/bna-014909-0012.jpg|umd_78231/umd_83240/image.jpg|umd_78231/umd_83240/bna-014909-0013.jpg|umd_78231/umd_83241/image.jpg|umd_78231/umd_83241/bna-014909-0014.jpg|umd_78231/umd_83242/image.jpg|umd_78231/umd_83242/bna-014909-0015.jpg|umd_78231/umd_83243/image.jpg|umd_78231/umd_83243/bna-014909-0016.jpg|umd_78231/umd_83244/image.jpg|umd_78231/umd_83244/bna-014909-0017.jpg|umd_78231/umd_83245/image.jpg|umd_78231/umd_83245/bna-014909-0018.jpg|umd_78231/umd_83246/image.jpg|umd_78231/umd_83246/bna-014909-0019.jpg
umd:78258,UMD_IMAGE,Private,umd:3392,http://purl.org/dc/dcmitype/Image,umd:78258|hdl:1903.1/11335,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://digital.lib.umd.edu/archivesum/contact.jsp.","Governor Mandel leaving State House inauguration, Annapolis, Maryland, January 20, 1971",https://hdl.handle.net/1903.1/11335,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1971-01-20,1971-1980,"Governor Martin Mandel leaving the State House inauguration, Annapolis, Maryland, January 20, 1971.","Baltimore News American collection, Box 2037-2075, Folder 2065 Mandel, Marvin -- Politician, Item 1",,,,,,,,North America|United States of America|Maryland|College Park,1 images; monochrome,"Government, Law, Politics|Mandel, Marvin|Inaugurations",,Hearst Corporation,,,umd_78258/umd_78262/image.jpg|umd_78258/umd_78262/bna-014012-0001.jpg
umd:78276,UMD_IMAGE,Private,umd:3392,http://purl.org/dc/dcmitype/Image,umd:78276|hdl:1903.1/11340,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://digital.lib.umd.edu/archivesum/contact.jsp.","1136/4: Blair Lee, circa 1913",https://hdl.handle.net/1903.1/11340,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1913,1911-1920,"1136/4: Blair Lee, circa 1913.","Baltimore News American collection, Box 1136, Folder 4, Item 1",,,,,,,,North America|United States of America|District of Columbia|Washington|North America|United States of America,1 images; monochrome,"Government, Law, Politics|Lee, Blair, 1857-1944",,unknown,,,umd_78276/umd_78277/image.jpg|umd_78276/umd_78277/bna-014023-0001.jpg
