F2 PID,F2 TYPE,F2 STATUS,F2 COLLECTIONS,Object Type,Identifier,Rights Statement,Title,Handle/Link,Format,Archival Collection,Date,dcterms:temporal,Description,Bibliographic Citation,Alternate Title,Creator,Creator URI,Contributor,Contributor URI,Publisher,Publisher URI,Location,Extent,Subject,Language,Rights Holder,Collection Information,Accession Number,FILES
umd:165961,UMD_IMAGE,Pending,umd:3392,http://purl.org/dc/dcmitype/Image,umd:165961|hdl:1903.1/19473,Public Domain,"Test for Fedora Performance, February 1, 2013, Jennies",https://hdl.handle.net/1903.1/19473,http://vocab.lib.umd.edu/form#photographs,,,2001/2100,Test record,University Archives,,,,,,,,,4 images,Women's Studies,,,,,umd_165961/umd_165962/image.jpg|umd_165961/umd_165962/litmss-015450-0001.jpg|umd_165961/umd_165963/image.jpg|umd_165961/umd_165963/litmss-015450-0002.jpg|umd_165961/umd_165964/image.jpg|umd_165961/umd_165964/litmss-015454-0001.jpg|umd_165961/umd_165965/image.jpg|umd_165961/umd_165965/litmss-015454-0002.jpg|umd_165961/umd_165966/image.jpg|umd_165961/umd_165966/litmss-015458-0001.jpg|umd_165961/umd_165967/image.jpg|umd_165961/umd_165967/litmss-015458-0002.jpg|umd_165961/umd_165968/image.jpg|umd_165961/umd_165968/litmss-015458-0003.jpg|umd_165961/umd_165969/image.jpg|umd_165961/umd_165969/litmss-015458-0004.jpg|umd_165961/umd_165970/image.jpg|umd_165961/umd_165970/litmss-015458-0005.jpg|umd_165961/umd_165971/image.jpg|umd_165961/umd_165971/litmss-015458-0006.jpg|umd_165961/umd_165972/image.jpg|umd_165961/umd_165972/litmss-015458-0007.jpg|umd_165961/umd_165973/image.jpg|umd_165961/umd_165973/litmss-015458-0008.jpg|umd_165961/umd_165974/image.jpg|umd_165961/umd_165974/litmss-015458-0009.jpg|umd_165961/umd_165975/image.jpg|umd_165961/umd_165975/litmss-015458-0010.jpg|umd_165961/umd_165976/image.jpg|umd_165961/umd_165976/litmss-015458-0011.jpg|umd_165961/umd_165977/image.jpg|umd_165961/umd_165977/litmss-015458-0012.jpg|umd_165961/umd_165978/image.jpg|umd_165961/umd_165978/litmss-015458-0013.jpg|umd_165961/umd_165979/image.jpg|umd_165961/umd_165979/litmss-015458-0014.jpg
umd:166056,UMD_TEI,Pending,umd:15237,<unknown>,umd:166056|hdl:1903.1/19507,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/19507,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:166303,UMD_TEI,Pending,,<unknown>,umd:166303|hdl:1903.1/19597,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/19597,<unknown>,,,,,,,,,,,,,,,,,,,,umd_166303/umd_166304/image.jpg|umd_166303/umd_166304/ntl-019178-0001.jpg
umd:167132,UMD_TEI,Pending,,<unknown>,umd:167132|hdl:1903.1/19684,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/19684,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:167177,UMD_TEI,Pending,umd:84798,<unknown>,umd:167177|hdl:1903.1/19688,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/19688,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:255223,UMD_TEI,Pending,umd:15237,<unknown>,umd:255223|hdl:1903.1/21551,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/21551,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:255272,UMD_IMAGE,Pending,umd:1157,http://purl.org/dc/dcmitype/Image,umd:255272|hdl:1903.1/21565,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://digital.lib.umd.edu/archivesum/contact.jsp.","Five ways to look at one elephant, Sesame Street Magazine, September 1973",https://hdl.handle.net/1903.1/21565,http://vocab.lib.umd.edu/form#drawings,,1973-09,1971-1980,"""Five ways to look at one elephant"" illustration by Milton Glaser from the September 1973 issue of Sesame Street Magazine.",Library of American Broadcasting,,,,,,"Miller, Roberta D.|Children's Television Workshop",,North America|United States of America,1 images; color,"Education|Literature, Print Culture|Elephants|Periodical illustrations",eng,"Children's Television Workshop, Inc.",,,umd_255272/umd_255273/image.jpg|umd_255272/umd_255273/bcast-021654-0001.jpg
umd:77236,UMD_IMAGE,Pending,umd:66501,http://purl.org/dc/dcmitype/Text,umd:77236|hdl:1903.1/10952,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://digital.lib.umd.edu/archivesum/contact.jsp.","James H.Twigg, farmer. Volunteer enlistment form for Smith's Independent Cavalry Company, Maryland Volunteers, September 30,1862",https://hdl.handle.net/1903.1/10952,Not Mapped: Prose,http://vocab.lib.umd.edu/collection#0047-MDHC,1862-09-30,1861-1870,"James H. Twigg, farmer (Snow Hill, MD). Volunteer enlistment form for Smith's Independent Cavalry Company, Maryland Volunteers, [Worcester County], September 30,1862.","Maryland Manuscripts collection, Item 3917, Historical Manuscripts",,,,,,,,North America|United States of America|Maryland|Worcester County|Snow Hill|North America|United States of America|Maryland,3 pages; color,"War, Military|United States -- History -- Civil War, 1861-1865",eng,,,,umd_77236/umd_77237/image.jpg|umd_77236/umd_77237/histmss-013588-0001.jpg|umd_77236/umd_77238/image.jpg|umd_77236/umd_77238/histmss-013588-0002.jpg|umd_77236/umd_77239/image.jpg|umd_77236/umd_77239/histmss-013588-0003.jpg
umd:318793,UMD_TEI,Pending,umd:3392,http://purl.org/dc/dcmitype/Text,umd:318793|hdl:1903.1/23766|wfc-essay02.xml,This text is freely available for the purpose of academic teaching and research provided the text is distributed with the header information provided.,Memorial Hall,https://hdl.handle.net/1903.1/23766,http://vocab.lib.umd.edu/form#essays,,2001-21,,"This picture of Memorial Hall is printed on a scarf. Scarves and ribbons were common souvenirs at the early world's fairs. Many visitors, especially those from a different region or country would purchase and wear them to show that they had traveled to the exposition, much like the T-shirt industry today.","Fair Centennial Exhibition (1876 : Philadelphia, Pa.), , Art & Architecture Libraries",,David Coleman,,,,University of Maryland Libraries,,North America|United States of America|Maryland|College Park,1 image,"Memorial Hall (Philadelphia, Pa.)|Exhibition buildings. Design and construction|Schwarzmann, Hermann J., 1846-1891|Centennial Exhibition (1876: Philadelphia, Pa.)|1801-1900|Essay|Architecture, Landscape, Historic Places",eng,,,,umd_318793/umd_318794/tei.xml
umd:348302,UMD_TEI,Pending,umd:15237,<unknown>,umd:348302|hdl:1903.1/24350,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/24350,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:584666,UMD_IMAGE,Pending,umd:3391,http://purl.org/dc/dcmitype/Image,umd:584666|hdl:1903.1/30138,Public domain,Test Record (Gigi Edgley),https://hdl.handle.net/1903.1/30138,http://vocab.lib.umd.edu/form#photographs,,2014-07-07,,Portrait of Gigi Edgley (Chiana from Farscape),Art & Architecture Libraries,,,,,,,,,color,Fine Arts|People,,,,,umd_584666/umd_584667/image.jpg|umd_584666/umd_584667/Gigi140707a.jpg
umd:584668,UMD_IMAGE,Pending,umd:3391,http://purl.org/dc/dcmitype/Image,umd:584668|hdl:1903.1/30139,Public domain,Test Record Iris,https://hdl.handle.net/1903.1/30139,http://vocab.lib.umd.edu/form#photographs,,2014-07-08,,Iris,Art & Architecture Libraries,,,,,,,,,color,Fine Arts|Agriculture,,,,,umd_584668/umd_584669/image.jpg|umd_584668/umd_584669/0510141205.jpg
umd:661727,UMD_IMAGE,Pending,umd:57340,http://purl.org/dc/dcmitype/Image,umd:661727|hdl:1903.1/30804,http://rightsstatements.org/vocab/UND/1.0/,Test maryland map 1789,https://hdl.handle.net/1903.1/30804,http://vocab.lib.umd.edu/form#drawings,Not Mapped: Maryland Map collection,1789,,Test maryland map 1789. ill,Maryland Map collection,,,,,,,,North America|United States of America|Maryland|North America|United States of America|Maryland,45 x 60 cm; 1 images; Map; monochrome,"Cartography, Geography|Maps",eng,Public domain,,,umd_661727/umd_661728/image.jpg|umd_661727/umd_661728/2013 Holiday Card.jpg
umd:669305,UMD_IMAGE,Pending,umd:3391,http://purl.org/dc/dcmitype/Image,umd:669305|hdl:1903.1/31008,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.","Dave Smith at RECATE meeting discussing South Hill basketball courts, October 4, 1994",https://hdl.handle.net/1903.1/31008,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0211-UA,,1991-2000|1901/2000,"Dave Smith at RECATE meeting discussing South Hill basketball courts on October 4, 1994.","Diamondback Photo Morgue, Accession 2008-51, Box 100",,,,,,,,North America|United States of America|Maryland|College Park|North America|United States of America|Maryland|College Park,1 images; Photograph; monochrome,"University of Maryland|Government, Law, Politics|People|University of Maryland (College Park, Md.)",eng,unknown,,,umd_669305/umd_669306/image.jpg|umd_669305/umd_669306/univarch-025812-0001.jpg
umd:671769,UMD_TEI,Pending,,<unknown>,umd:671769|hdl:1903.1/31234,http://rightsstatements.org/vocab/UND/1.0/,Error reading umdm.xml: [Errno 2] No such file or directory: '/processing/processing/hdd/f2export/umd_671769/umdm.xml',https://hdl.handle.net/1903.1/31234,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:674793,UMD_IMAGE,Pending,umd:3391,http://purl.org/dc/dcmitype/Image,umd:674793|hdl:1903.1/31329,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.","Jim Henson and Jane Henson on the set, circa 1960",https://hdl.handle.net/1903.1/31329,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0099-UA,1960,1961-1970|1951-1960,Jim Henson and Jane Henson on the set circa 1960.,"Philip Geraci collection, Accession 2006-167, Box 3, Folder Jim Henson and Early Muppets",,,,,,,,North America|United States of America|North America|United States of America,5.6 x 5.6 cm; 1 images; monochrome,"University of Maryland|Performing Arts, Music|People|Henson, Jim|Henson, Jane|Muppets (Fictitious characters)|Puppets",,"Geraci, Philip",,,umd_674793/umd_674794/image.jpg|umd_674793/umd_674794/univarch-026556-0001.jpg
umd:679018,UMD_TEI,Pending,umd:3392,<unknown>,umd:679018|hdl:1903.1/31824,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/31824,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:681096,UMD_IMAGE,Pending,umd:3391,http://purl.org/dc/dcmitype/Image,umd:681096|hdl:1903.1/32279,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.","University of Maryland football player Eric Wilson on the field, 1984",https://hdl.handle.net/1903.1/32279,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0089-UA,1984,1981-1990,University of Maryland football player Eric Wilson on the field in 1984.,"Athletic Media Relations, Accession Acc. 2003-91, Box 82, Folder 1984 Football slides (2 of 2)",,,,,,,,North America|United States of America|Maryland|College Park|North America|United States of America|Maryland|College Park,3.6 x 3.5 cm; 1 images; Slide; color,"Sports, Recreation|University of Maryland|Sports|Wilson, Eric|Terrapins (Football team)|Football players|Football",,Unknown,,,umd_681096/umd_681097/image.jpg|umd_681096/umd_681097/univarch-038059-0001.jpg
umd:681538,UMD_TEI,Pending,umd:3392,<unknown>,umd:681538|hdl:1903.1/32323,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/32323,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:682159,UMD_IMAGE,Pending,umd:3392,http://purl.org/dc/dcmitype/Image,umd:682159|hdl:1903.1/32429|UPUB B9 C6,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.","Postcard of empty Cole Field House soon after construction with the floor installed and seats painted, 1965",https://hdl.handle.net/1903.1/32429,http://vocab.lib.umd.edu/form#prints,http://vocab.lib.umd.edu/collection#0480-UA,1965,1961-1970,Postcard showing the interior of Cole Field House after construction. Postcard is dated 1965 and provides brief information about Cole Field House on the backside.,"University Publications collection, Buildings and Grounds, Folder UPUBs Postcards, Item UPUB B9C6",,,,,,"Connors, Joe",,North America|United States of America|Maryland|College Park|Maryland|College Park,13.9 x 8.9 cm; 2 images; Postcard; color,University of Maryland,eng,unknown,,,umd_682159/umd_682160/image.jpg|umd_682159/umd_682160/univarch-039195-0001.jpg
umd:683022,UMD_IMAGE,Pending,umd:495652,http://purl.org/dc/dcmitype/Image,umd:683022|hdl:1903.1/32771|8.042,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.","Parks Johnson and Warren Hull introduce Pharmacist's Mate 1st class Edward Bykowski of the United States Navy to a blood donor from the CBS studios, New York, New York, March 1, 1943",https://hdl.handle.net/1903.1/32771,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0049-MMC-LAB,1943-03-01,1943-03-1|1941-1950,"Photograph from Vox Pop Episode number 490, Red Cross Field Workers, CBS Studios, Theatre No. 3, 1697 Broadway. Photograph was taken on March 1, 1943.","Vox Pop Collection, Accession 1996-18, Series 4, Box 3, Folder 6",,,,,,,,North America|United States of America|North America|United States of America|New York|New York,24 x 20 cm; 2 images; Photograph; monochrome,"Broadcasting, Communications|War, Military|Blood donations|Radio broadcasting|Military personnel|Military medicine|United States. Navy|Johnson, Parks|Hull, Warren, 1903-1974|Bykowski, Edward|Vox pop (Radio program)",,unknown,,,umd_683022/umd_683023/image.jpg|umd_683022/umd_683023/bcast-039953-0001.jpg|umd_683022/umd_683025/image.jpg|umd_683022/umd_683025/bcast-039952-0002.jpg
umd:685540,UMD_IMAGE,Pending,umd:78013,http://purl.org/dc/dcmitype/Image,umd:685540|hdl:1903.1/33787,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.","Four members of International Association of Siderographers sitting in an automobile, circa 1920",https://hdl.handle.net/1903.1/33787,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0103-LBR,1920,1911-1920,"Group photograph of several International Association of Siderographers members sitting in an automobile, circa 1920. For complete collection information, visit the full finding aid at http://hdl.handle.net/1903.1/1705","International Association of Siderographers records, Accession 93-85, Series Photographs 1919-1949 and undated, Box : 1",,,,,,,,North America|United States of America|North America,13.5 x 8.5 cm; 1 images; Photograph; monochrome,"Economics, Business, Commerce, Labor|Siderography",,unknown,,,umd_685540/umd_685541/image.jpg|umd_685540/umd_685541/labor-044408-0001.jpg
umd:685567,UMD_IMAGE,Pending,umd:3392,http://purl.org/dc/dcmitype/Image,umd:685567|hdl:1903.1/33801,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.","Metrozine fanzine, Issue 2, September 1984",https://hdl.handle.net/1903.1/33801,http://vocab.lib.umd.edu/form#prints,http://vocab.lib.umd.edu/collection#0195-SCPA,1984-09,1981-1990,"The second issue of Metrozine, a punk fanzine focused on the music scene in Washington, D.C. area. This issue from September 1984 includes an interview with Government Issue, one of the primary D.C. punk bands of the era.","D.C. Punk and Indie Fanzine Collection, Series Digital Files, D.C. Area, Subseries Metrozine",,,,,,,,North America|United States of America|Maryland|Silver Spring|North America|United States of America|District of Columbia|Washington,8.5 x 11 in; 8 pages; Periodical; black and white,"Performing Arts, Music|Punk culture--Washington (D.C.)|Government Issue (Musical group)|Concerts--Washington (D.C.)|Sound recordings|Fan magazines--United States|fanzines",eng,,,,umd_685567/umd_685568/image.jpg|umd_685567/umd_685568/scpa-044848-0001.jpg|umd_685567/umd_685569/image.jpg|umd_685567/umd_685569/scpa-044848-0002.jpg|umd_685567/umd_685570/image.jpg|umd_685567/umd_685570/scpa-044848-0003.jpg|umd_685567/umd_685571/image.jpg|umd_685567/umd_685571/scpa-044848-0004.jpg|umd_685567/umd_685572/image.jpg|umd_685567/umd_685572/scpa-044848-0005.jpg|umd_685567/umd_685573/image.jpg|umd_685567/umd_685573/scpa-044848-0006.jpg|umd_685567/umd_685574/image.jpg|umd_685567/umd_685574/scpa-044848-0007.jpg|umd_685567/umd_685575/image.jpg|umd_685567/umd_685575/scpa-044848-0008.jpg
umd:685789,UMD_IMAGE,Pending,umd:78013,http://purl.org/dc/dcmitype/Image,umd:685789|hdl:1903.1/33840,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.","Photo of Mt. Winians, January 14, 1936",https://hdl.handle.net/1903.1/33840,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0009-MDHC,1936-01-14,1931-1940,Landscape photograph of Mt. Winians with wooden bench,"Work Projects Administration in Maryland records, Accession 64-3, Series Maryland WPA, Box 1",,,,,,,,North America|United States of America|Maryland|Baltimore,4.5 x 2.2 in; 1 images; Photograph; monochrome,"Economics, Business, Commerce, Labor|Work Projects Administration (U.S.)",,"University of Maryland (College Park, Md.)",,,umd_685789/umd_685790/image.jpg|umd_685789/umd_685790/labor-044759-0001.jpg|umd_685789/umd_685791/image.jpg|umd_685789/umd_685791/labor-044759-0002.jpg
umd:685792,UMD_IMAGE,Pending,umd:78013,http://purl.org/dc/dcmitype/Image,umd:685792|hdl:1903.1/33841,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.","Photo of sewer at Mt. Winians, January 14, 1936",https://hdl.handle.net/1903.1/33841,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0009-MDHC,1936-01-14,1931-1940,Photograph of sewer at Mt. Winians,"Work Projects Administration in Maryland records, Accession 64-3, Series Maryland WPA, Box 1",,,,,,,,North America|United States of America|Maryland|Baltimore,4.5 x 2.2 in; 1 images; Photograph; monochrome,"Economics, Business, Commerce, Labor|Work Projects Administration (U.S.)",,"University of Maryland (College Park, Md.)",,,umd_685792/umd_685793/image.jpg|umd_685792/umd_685793/labor-044760-0001.jpg|umd_685792/umd_685794/image.jpg|umd_685792/umd_685794/labor-044760-0002.jpg
umd:685795,UMD_IMAGE,Pending,umd:78013,http://purl.org/dc/dcmitype/Image,umd:685795|hdl:1903.1/33842,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.",Bedford street water line extention,https://hdl.handle.net/1903.1/33842,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0009-MDHC,,1931-1940|1901/2000,Laying 16 inch C. I pipe along bedford road,"Work Projects Administration in Maryland records, Accession 64-3, Series Maryland WPA, Box 1",,,,,,,,North America|United States of America|Maryland|Cumberland,4.5 x 2.2 in; 1 images; Photograph; monochrome,"Economics, Business, Commerce, Labor|Work Projects Administration (U.S.)",,"University of Maryland (College Park, Md.)",,,umd_685795/umd_685796/image.jpg|umd_685795/umd_685796/labor-044764-0001.jpg|umd_685795/umd_685797/image.jpg|umd_685795/umd_685797/labor-044764-0002.jpg
umd:685798,UMD_IMAGE,Pending,umd:78013,http://purl.org/dc/dcmitype/Image,umd:685798|hdl:1903.1/33843,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.","Looking westward on Bedford Road, January 10, 1936",https://hdl.handle.net/1903.1/33843,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0009-MDHC,1936-01-10,1931-1940,Looking westward on Bedford Road from intersection cross roads,"Work Projects Administration in Maryland records, Accession 64-3, Series Maryland WPA, Box 1",,,,,,,,North America|United States of America|Maryland|Cumberland,4.5 x 2.2 in; 1 images; Photograph; monochrome,"Economics, Business, Commerce, Labor|Work Projects Administration (U.S.)",,"University of Maryland (College Park, Md.)",,,umd_685798/umd_685799/image.jpg|umd_685798/umd_685799/labor-044765-0001.jpg|umd_685798/umd_685800/image.jpg|umd_685798/umd_685800/labor-044765-0002.jpg
umd:685801,UMD_IMAGE,Pending,umd:78013,http://purl.org/dc/dcmitype/Image,umd:685801|hdl:1903.1/33844,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.","Digging a trench March 10, 1936",https://hdl.handle.net/1903.1/33844,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0009-MDHC,1936-03-10,1931-1940,Digging trench on Bedford road for 12 cold water main,"Work Projects Administration in Maryland records, Accession 64-3, Series Maryland WPA, Box 1",,,,,,,,North America|United States of America|Maryland|Cumberland,4.5 x 2.2 in; 1 images; Photograph; monochrome,"Economics, Business, Commerce, Labor|Work Projects Administration (U.S.)",,"University of Maryland (College Park, Md.)",,,umd_685801/umd_685802/image.jpg|umd_685801/umd_685802/labor-044766-0001.jpg|umd_685801/umd_685803/image.jpg|umd_685801/umd_685803/labor-044766-0002.jpg
umd:685804,UMD_IMAGE,Pending,umd:78013,http://purl.org/dc/dcmitype/Image,umd:685804|hdl:1903.1/33845,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.","Backfolding April 8, 1936",https://hdl.handle.net/1903.1/33845,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0009-MDHC,1936-04-08,1931-1940,"Backfolding 16 inch water main April 8, 1936","Work Projects Administration in Maryland records, Accession 64-3, Series Maryland WPA, Box 1",,,,,,,,North America|United States of America|Maryland|Cumberland,4.5 x 2.2 in; 1 images; Photograph; monochrome,"Economics, Business, Commerce, Labor|Work Projects Administration (U.S.)",,"University of Maryland (College Park, Md.)",,,umd_685804/umd_685805/image.jpg|umd_685804/umd_685805/labor-044767-0001.jpg|umd_685804/umd_685806/image.jpg|umd_685804/umd_685806/labor-044767-0002.jpg
umd:685807,UMD_IMAGE,Pending,umd:78013,http://purl.org/dc/dcmitype/Image,umd:685807|hdl:1903.1/33846,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.",Frankford Road Nov. 5,https://hdl.handle.net/1903.1/33846,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0009-MDHC,1936-11-05,1931-1940,Excavating regular on way November 5,"Work Projects Administration in Maryland records, Accession 64-3, Series Maryland WPA, Box 1",,,,,,,,North America|United States of America|Maryland|Baltimore,4.5 x 2.2 in; 1 images; Photograph; monochrome,"Economics, Business, Commerce, Labor|Work Projects Administration (U.S.)",,"University of Maryland (College Park, Md.)",,,umd_685807/umd_685808/image.jpg|umd_685807/umd_685808/labor-044773-0001.jpg|umd_685807/umd_685809/image.jpg|umd_685807/umd_685809/labor-044773-0001.jpg|umd_685807/umd_685810/image.jpg|umd_685807/umd_685810/labor-044773-0002.jpg|umd_685807/umd_685811/image.jpg|umd_685807/umd_685811/labor-044773-0002.jpg
umd:687487,UMD_IMAGE,Pending,umd:78013,http://purl.org/dc/dcmitype/Image,umd:687487|hdl:1903.1/34204,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.","Storm water drain, Baltimore, Maryland, November 19, 1935",https://hdl.handle.net/1903.1/34204,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0009-MDHC,1935-11-19,1931-1940,"Storm Water Drain under Philadelphia Ave., Baltimore, MD, Project #58 Photo #3, November 19, 1935.","Work Projects Administration in Maryland records, Accession 64-3, Series Maryland WPA, Box 1",,,,,,United States. Works Progress Administration,,North America|United States of America|Maryland|Baltimore City|North America|United States of America|Maryland|Baltimore City,11 x 6 cm; 2 images; Photograph; monochrome,"Economics, Business, Commerce, Labor|United States. Works Progress Administration|Construction|Construction workers|Equipment|Parks|Sewers",eng,Public domain,,,umd_687487/umd_687488/image.jpg|umd_687487/umd_687488/labor-049082-0001.jpg|umd_687487/umd_687492/image.jpg|umd_687487/umd_687492/labor-049082-0002.jpg
umd:688172,UMD_IMAGE,Pending,umd:212748,http://purl.org/dc/dcmitype/Image,umd:688172|hdl:1903.1/34531,"[PUBLIC] Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.","Harrison Boone Porter, father of Katherine Anne Porter, Texas, circa June-July 1937",https://hdl.handle.net/1903.1/34531,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0041-LIT,1937-06-28,1931-1940,"Harrison Boone Porter, father of Katherine Anne Porter, seated in a wicker chair dressed in shirt and tie, Texas, circa June-July 1937.","Katherine Anne Porter Papers, Accession 66-5, Series 12, Box 10, Item 1286",,,,,,,,North America|United States of America|Texas,18 x 13 cm; Photograph; monochrome,"Literature, Print Culture|Porter, Katherine Anne, 1890-1980|Porter, Harrison Boone",eng,,,,umd_688172/umd_688173/image.jpg|umd_688172/umd_688173/litmss-049388-0001.jpg
umd:688189,UMD_IMAGE,Pending,umd:212748,http://purl.org/dc/dcmitype/Image,umd:688189|hdl:1903.1/34539,"[PUBLIC] Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/special/contact/home.","Paul Porter, Jr., son of Paul Porter, Sr., nephew of Katherine Anne Porter, Camp Roberts, California, circa January 1943",https://hdl.handle.net/1903.1/34539,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0041-LIT,1943-01,1941-1950,"Paul Porter, Jr., son of Paul Porter, Sr., nephew of Katherine Anne Porter, Camp Roberts, California, circa January 1943. Back inscription: “Corporal Paul Harrison Porter, age 21 years 6 months, 1944.”","Katherine Anne Porter Papers, Accession 66-5, Series 12, Box 14, Item 2223",,,,,,,,North America|United States of America|California|Camp Roberts,22 x 16 cm; Photograph; monochrome; color,"Literature, Print Culture|Porter, Katherine Anne, 1890-1980|Porter, Paul, Jr.",eng,,,,umd_688189/umd_688190/image.jpg|umd_688189/umd_688190/litmss-049396-0001.jpg
