F2 PID,F2 TYPE,F2 STATUS,F2 COLLECTIONS,Object Type,Identifier,Rights Statement,Title,Handle/Link,Format,Archival Collection,Date,dcterms:temporal,Description,Bibliographic Citation,Alternate Title,Creator,Creator URI,Contributor,Contributor URI,Publisher,Publisher URI,Location,Extent,Subject,Language,Rights Holder,Collection Information,Accession Number,FILES
umd:984,UMD_TEI,Complete,umd:2,http://purl.org/dc/dcmitype/Text,umd:984|hdl:1903.1/295|wfc-essay03.xml,This text is freely available for the purpose of academic teaching and research provided the text is distributed with the header information provided.,"Machinery Hall, Centennial Exposition 1876, Philadelphia",https://hdl.handle.net/1903.1/295,http://vocab.lib.umd.edu/form#essays,,2003-21,,"As had been the case at the Crystal Palace Exhibition twenty five years before, America's industrial and agricultural prowess impressed most foreign visitors, thus giving a boost to American Foreign trade.","Fair Centennial Exhibition (1876 : Philadelphia, Pa.), , Art & Architecture Libraries",,Manpreet Singh,,,,University of Maryland Libraries,,North America|United States of America|Maryland|College Park,1 image,"Machinery Hall (Philadelphia, Pa.)|Exhibition buildings. Design and construction|Wilson, Joseph M.|Pettit, Henry, 1842-|Centennial Exhibition (1876: Philadelphia, Pa.)|1801-1900|Essay|Architecture, Landscape, Historic Places",eng,,,,umd_984/umd_2202/tei.xml
umd:985,UMD_TEI,Complete,umd:2,http://purl.org/dc/dcmitype/Text,umd:985|hdl:1903.1/305|wfc-essay04.xml,This text is freely available for the purpose of academic teaching and research provided the text is distributed with the header information provided.,Festival Hall,https://hdl.handle.net/1903.1/305,http://vocab.lib.umd.edu/form#essays,,2001-21,,"In 1901 Cass Gilbert (1859-1934) designed the elaborate hall pictured above for the Louisiana Purchase Exposition, held in Saint Louis in 1904. This short-lived structure deserves attention, as it was a main focus of the fair and an important benchmark in its designer's career.","Fair Louisiana Purchase Exposition (1904 : Saint Louis, Mo.), , Art & Architecture Libraries",,David Coleman,,,,University of Maryland Libraries,,North America|United States of America|Maryland|College Park,1 image,"Gilbert, Cass, 1859-1934|Festival Hall (Saint Louis, Mo.)|Exhibition buildings. Design and construction|Louisiana Purchase Exposition (1904 : Saint Louis, Mo.)|1901-2000|Essay|Architecture, Landscape, Historic Places",eng,,,,umd_985/umd_2193/tei.xml
umd:986,UMD_TEI,Complete,umd:2,http://purl.org/dc/dcmitype/Text,umd:986|hdl:1903.1/310|1dublin.xml,This text is freely available for the purpose of academic teaching and research provided the text is distributed with the header information provided.,Dublin 1853 Main Hall,https://hdl.handle.net/1903.1/310,http://vocab.lib.umd.edu/form#essays,,2001-21,,"This image is a beautiful color lithograph, measuring 25 by 35 inches, which features the main hall of the Great Exhibition Building in Dublin in great detail. The hall was 425 feet in length by 100 in width, and 105 in height. In the back there is a large organ. Displayed high on the walls are flags from different countries.","Fair Exhibition of Art and Art-Industry (1853 : Dublin, Ireland), , Art & Architecture Libraries",,Mariya Levin,,,,University of Maryland Libraries,,North America|United States of America|Maryland|College Park,1 image,"Benson, John, 1811-1862|Great Industrial Exhibition (1853 : Dublin, Ireland.)|Great Exhibition Building (Dublin, Ire.)|Exhibition buildings -- Design and construction|1901-2000|Essay|Architecture, Landscape, Historic Places",eng,,,,umd_986/umd_2212/tei.xml
umd:987,UMD_TEI,Complete,umd:2,http://purl.org/dc/dcmitype/Text,umd:987|hdl:1903.1/311|1london.xml,This text is freely available for the purpose of academic teaching and research provided the text is distributed with the header information provided.,"Crystal Palace, Exterior",https://hdl.handle.net/1903.1/311,http://vocab.lib.umd.edu/form#essays,,2001-21,,"The Crystal Palace was dismantled and rebuilt in Sydenham after the closing of the Fair and stood there until 1936 when it was destroyed by fire. Although it is no longer standing today, this structure is documented in photographs such as this one, through which it can continue to influence the worlds of architecture and engineering.","Fair Great Exhibition (1851 : London, England), , Art & Architecture Libraries",,Elizabeth Creveling,,,,University of Maryland Libraries,,North America|United States of America|Maryland|College Park,1 image,"Paxton, Joseph, Sir, 1803-1865|Crystal Palace (London, Eng.)|Great Exhibition (1851 : London, England)|Exhibition buildings -- Design and construction|Exhibitions|1901-2000|Essay|Architecture, Landscape, Historic Places",eng,,,,umd_987/umd_2211/tei.xml
umd:988,UMD_TEI,Complete,umd:2,http://purl.org/dc/dcmitype/Text,umd:988|hdl:1903.1/304|2london.xml,This text is freely available for the purpose of academic teaching and research provided the text is distributed with the header information provided.,P. H. Delamotte Photograph of the Interior of the Crystal Palace,https://hdl.handle.net/1903.1/304,http://vocab.lib.umd.edu/form#essays,,2001-21,,"After a successful year of housing the Great Exposition, the Crystal Palace by Joseph Paxton was disassembled and moved to Sydenham, where it stood for the next 85 years (Hobhouse, 32). The Palace, built for the 1851 World's Fair in London, was an architectural and engineering wonder modeled after the bridge and train shed construction of the mid-nineteenth century. The structure had been designed to be quickly assembled out of prefabricated members and easily rebuilt elsewhere. Its light construction was made possible to use of thin cast iron prefabricated elements combined with wood and a glazed outer shell.","Fair Great Exhibition (1851 : London, England), , Art & Architecture Libraries",,Elizabeth Creveling,,,,University of Maryland Libraries,,North America|United States of America|Maryland|College Park,1 image,"Delamotte, Philip Henry, 1820-1889|Crystal Palace (London, Eng.)|Great Exhibition (1851 : London, England)|Exhibition buildings -- Design and construction|1901-2000|Essay|Architecture, Landscape, Historic Places",eng,,,,umd_988/umd_2204/tei.xml
umd:989,UMD_TEI,Complete,umd:2,http://purl.org/dc/dcmitype/Text,umd:989|hdl:1903.1/303|5NY.xml,This text is freely available for the purpose of academic teaching and research provided the text is distributed with the header information provided.,The New York Crystal Palace: The Birth of a Building,https://hdl.handle.net/1903.1/303,http://vocab.lib.umd.edu/form#poetry,,2001-21,,An Ode for the Inauguration of the American Crystal Palace:,"Fair New York Exhibition of the Industry of All Nations (1853-1854), , Art & Architecture Libraries",,Eric Chiu,,,,University of Maryland Libraries,,North America|United States of America|Maryland|College Park,1 image; 7 line,"Crystal Palace (New York, N.Y.)|New York Exhibition of the Industry of All Nations (1853-1854)|Exhibition buildings -- Design and construction|Exhibitions|1901-2000|Essay|Architecture, Landscape, Historic Places",eng,,,,umd_989/umd_2199/tei.xml
umd:990,UMD_TEI,Complete,umd:2,http://purl.org/dc/dcmitype/Text,umd:990|hdl:1903.1/298|8Paris.xml,This text is freely available for the purpose of academic teaching and research provided the text is distributed with the header information provided.,Paris 1855,https://hdl.handle.net/1903.1/298,http://vocab.lib.umd.edu/form#essays,,2001-21,,"These selected images, an exterior view of the Palace of Industry and a view of the interior of the palace during the distribution of awards, are both detailed views from which much can be observed. Since both images are illustrations, as opposed to photographs, they may not be entirely accurate. The image of the interior is a lithograph, which is approximately thirty-five inches by fifteen inches. Because of the medium employed, the details of the image are not very sharp, but many details are included. Emperor Napoleon III can be seen handing out the awards, and his empress is seen seated behind him. The other image appears to have been taken from a French newspaper article. Today, the actual paper is very old, as can be evidenced by the large tear in the middle of the picture and its worn edges. The actual size of the illustration is about fifteen inches long and eight inches wide. Most significant about the Palace of Industry are its historical precedents, the evolution of its design, its successes and failures, and finally its role at the fair.","Fair Exposition universelle de Paris en 1855, , Art & Architecture Libraries",,Matt Linkswiler,,,,University of Maryland Libraries,,North America|United States of America|Maryland|College Park,2 image,"Viel, Jean-Marie-Victor|Barrault, Alexis|Exposition universelle de 1867 ?? Paris|Palais de l'Industrie (Paris, France)|Exhibition buildings -- Design and construction|1901-2000|Essay|Architecture, Landscape, Historic Places",eng,,,,umd_990/umd_2197/tei.xml
umd:991,UMD_TEI,Complete,umd:2,http://purl.org/dc/dcmitype/Text,umd:991|hdl:1903.1/312|9Vienna.xml,This text is freely available for the purpose of academic teaching and research provided the text is distributed with the header information provided.,Plan of the Weltausstellung,https://hdl.handle.net/1903.1/312,http://vocab.lib.umd.edu/form#essays,,2001-21,,"This plan of the Vienna fair of 1873 forms one plate of a pamphlet entitled ""Weltausstellung 1873 Wien"" which measures about eight by ten inches, and was probably sold at the fair as a souvenir and guide.","Fair Vienna International Exhibition (1873), , Art & Architecture Libraries",,Ly Y. Bui,,,,University of Maryland Libraries,,North America|United States of America|Maryland|College Park,1 image,"Vienna International Exhibition (1873)|Exhibitions|1901-2000|Essay|Architecture, Landscape, Historic Places",eng,,,,umd_991/umd_2210/tei.xml
umd:992,UMD_TEI,Complete,umd:2,http://purl.org/dc/dcmitype/Text,umd:992|hdl:1903.1/276|10Vienna.xml,This text is freely available for the purpose of academic teaching and research provided the text is distributed with the header information provided.,The Rotunda of the 1873 Vienna International Exhibition,https://hdl.handle.net/1903.1/276,http://vocab.lib.umd.edu/form#essays,,2001-21,,"Austria hosted a world's fair in 1873, as it aimed to present itself as a world leader and the equal of England and France. The structure that served as the focal point and ideological locus for the Vienna Exhibition was its striking Rotunda, a feat of engineering and design, which is pictured here during the fair's opening ceremonies on May 1, 1873.","Fair Vienna International Exhibition (1873), , Art & Architecture Libraries",,Ly Y. Bui,,,,University of Maryland Libraries,,North America|United States of America|Maryland|College Park,1 image,"Vienna International Exhibition (1873)|Rotunde. Vienna International Exhibition (1873)|Exhibition buildings -- Design and construction|1901-2000|Essay|Architecture, Landscape, Historic Places",eng,,,,umd_992/umd_2206/tei.xml
umd:993,UMD_TEI,Complete,umd:2,http://purl.org/dc/dcmitype/Text,umd:993|hdl:1903.1/274|14Paris.xml,This text is freely available for the purpose of academic teaching and research provided the text is distributed with the header information provided.,Statue of Liberty Ribbon,https://hdl.handle.net/1903.1/274,http://vocab.lib.umd.edu/form#essays,,2001-21,,"This depiction of the Statue of Liberty is interesting because of the medium used. Sewn into a ribbon, this image and its caption symbolize a certain aspect of the relationship between France and the United States of America. The Statue of Liberty has served as the single most important symbol of the friendship between the two countries and the ideal of democracy since its unveiling on October 28, 1886. At the time it was the tallest structure in America.","Fair Paris Universal Exposition of 1878, , Art & Architecture Libraries",,David Coleman,,,,University of Maryland Libraries,,North America|United States of America|Maryland|College Park,1 image,"Paris Universal Exposition of 1878|Statue of Liberty (New York, N.Y.)|Souvenirs|1801-1900|Essay|Architecture, Landscape, Historic Places",eng,,,,umd_993/umd_2209/tei.xml
umd:994,UMD_TEI,Complete,umd:2,http://purl.org/dc/dcmitype/Text,umd:994|hdl:1903.1/308|15paris.xml,This text is freely available for the purpose of academic teaching and research provided the text is distributed with the header information provided.,"Plan of Champ de Mars, Paris 1889",https://hdl.handle.net/1903.1/308,http://vocab.lib.umd.edu/form#essays,,2001-21,,"This is a twenty-six by forty-eight centimeter plan of the Champ de Mars during the Exposition Universelle of 1889, used by visitors at the time of the fair, a bold political statement on the part of France, as well as an overwhelming success. The Third Republic was established in Paris in 1870, and by 1884, when preliminary studies for the the Exposition Universelle were launched, many political issues were still largely unresolved. In 1870 Napoleon III surrendered at the Battle of Sedan during the Franco-Prussian War. Two days after the defeat Republicans proclaimed the advent of the Third Republic. The Franco-Prussian war ended with Paris's capitulation in 1871. A group of Parisians found Prussia's terms humiliating and wanted to keep fighting. Later dubbed the Communards, they established a dictatorship in Paris known as the Central Committee of the National Guard, later renamed La Commune. However, before La Commune could put its principles into effect, The National Assembly sent troops into Paris to eradicate the uprising. Even with the elimination of La Commune, there was great dissention within the government. There were conflicts between and within the Left and Right movements. An economic depression began in France in 1873 and worsened into the 1880s, affecting agriculture, industry, and small-scale trade. Citizen unrest was clearly evident in the popularity of General Georges Boulanger, who promised a reform, if not revolution, of the existing government. In 1888, when Boulanger was at the height of his political esteem, the threat of governmental crisis was very palpable.","Fair Exposition universelle de 1889 (Paris, France), , Art & Architecture Libraries",,Ly Y. Bui,,,,University of Maryland Libraries,,North America|United States of America|Maryland|College Park,1 image,"Paris World's Fair (1889)|France -- Politics and government|Exhibitions|1801-1900|Essay|Architecture, Landscape, Historic Places",eng,,,,umd_994/umd_2203/tei.xml
umd:995,UMD_TEI,Complete,umd:2,http://purl.org/dc/dcmitype/Text,umd:995|hdl:1903.1/307|16Paris.xml,This text is freely available for the purpose of academic teaching and research provided the text is distributed with the header information provided.,The Monaco Building of the Paris 1889 Exposition,https://hdl.handle.net/1903.1/307,http://vocab.lib.umd.edu/form#essays,,2001-21,,"The Exposition Universelle de 1889 in Paris was meant to commemorate the centennial of the French Revolution. It boasted new architectural styles, as well as the more generous use of electricity in the pavilions. In the earliest world's fairs, all the displays were housed collectively under one roof. This eventually changed to a different type of organization, where exhibits were separated into categories based on their content, as was already the case at the 1873 Vienna exhibition. At the 1876, 1878 and 1889 fairs, countries presented their own individual pavilions. While at first the international community seemed a bit hesitant to participate in a fair meant to celebrate a Revolution, many countries decided to participate and erect a special pavilion. Countries such as Japan, Siam, Persia, Turkey, Russia, Greece, as well as many Latin American nations presented national exhibits. When the 1889 Paris Exhibition is first mentioned, most people immediately think of the construction of the famed Eiffel Tower. This striking monument, enhanced with nighttime lights, brought the admiration of many and earned itself a place as a permanent fixture and international symbol for Paris. The fair was known for its impressively modern constructions of iron and glass, such as Machinery Hall. The pavilion for the Principality of Monaco can be noted at this fair, not for its grand scale or modern appeal, but for its delicate return to a classic style which turned attention to a small, yet sophisticated nation. Its proximity to the Eiffel tower symbolized the ongoing relationship between France and Monaco.","Fair Exposition universelle de 1889 (Paris, France), , Art & Architecture Libraries",,Anna Burrows,,,,University of Maryland Libraries,,North America|United States of America|Maryland|College Park,1 image,"Paris World's Fair (1889)|Monaco Building. Paris World's Fair (1889)|Monaco -- Politics and government|Exhibition buildings -- Design and construction|1801-1900|Essay|Architecture, Landscape, Historic Places",eng,,,,umd_995/umd_2191/tei.xml
umd:996,UMD_TEI,Complete,umd:2,http://purl.org/dc/dcmitype/Text,umd:996|hdl:1903.1/294|18Chicago.xml,This text is freely available for the purpose of academic teaching and research provided the text is distributed with the header information provided.,Chicago 1893,https://hdl.handle.net/1903.1/294,http://vocab.lib.umd.edu/form#essays,,2001-21,,"The Midway, as shown in the provided 61/2"" x 6"" stereoscopic picture, first came to being during the World's Columbian Exposition in Chicago as a bit of an accident. The world's fair scheduled for 1892 was pushed towards a higher standard than most others. The successes of the 1876 Philadelphia and 1889 Paris fairs drove the Chicago planners to produce something even greater. As stated by Richard Wilson, the Paris fair especially hit home for the Americans. The sheer magnificence of the buildings and exhibits made the United States look very backward indeed. While France and the rest of the Old World countries held their own with remarkable advances in art, architecture, and science, the U.S. appeared to be falling behind. America's relatively inferior showings didn't help to shake this harsh image. The U.S. was desperate for a new self-image. It needed an opportunity to establish itself as the superpower it felt it deserved to be. The Columbian Exposition gave the U.S. this chance. Fair organizers planned the fair on a grand scale. They gravitated towards a solemn Neo-Classical style, as exemplified in the all-white Court of Honor, a style which represented order, tradition, purity, and grandeur -- all the things that America was trying to display.","Fair World's Columbian Exposition (1893 : Chicago, Ill.), , Art & Architecture Libraries",,Ricardo Gonzalez,,,,University of Maryland Libraries,,North America|United States of America|Maryland|College Park,1 image,"World's Columbian Exposition (1893 : Chicago, Ill.)|Libbey Inc.|Ferris wheels|Exhibition buildings|1801-1900|Essay|Architecture, Landscape, Historic Places",eng,,,,umd_996/umd_2196/tei.xml
umd:997,UMD_TEI,Complete,umd:2,http://purl.org/dc/dcmitype/Text,umd:997|hdl:1903.1/309|19Chicago.xml,This text is freely available for the purpose of academic teaching and research provided the text is distributed with the header information provided.,The Women's Pavilion,https://hdl.handle.net/1903.1/309,http://vocab.lib.umd.edu/form#essays,,2001-21,,"The Columbian Exposition was notable for its impressive architecture and large international attendance. Of particular importance was the Women's Pavilion. The first of its kind to have been designed by a female architect, it revealed much about the social plight of women at that time, and the need for further progress in the movement for equal rights. While its existence did not trigger significant changes for the Women's Movement, this pavilion was certainly a promising first step that would set a precedent for women's involvement in later years.","Fair World's Columbian Exposition (1893 : Chicago, Ill.), , Art & Architecture Libraries",,Anna Burrows,,,,University of Maryland Libraries,,North America|United States of America|Maryland|College Park,1 image,"World's Columbian Exposition (1893 : Chicago, Ill.)|Women's Building. World's Columbian Exposition (1893 : Chicago, Ill.)|Exhibitions|Exhibition buildings|Women|1801-1900|Essay|Architecture, Landscape, Historic Places",eng,,,,umd_997/umd_2213/tei.xml
umd:998,UMD_TEI,Complete,umd:2,http://purl.org/dc/dcmitype/Text,umd:998|hdl:1903.1/275|20Chicago.xml,This text is freely available for the purpose of academic teaching and research provided the text is distributed with the header information provided.,"Richard Morris Hunt: Administration Building, Chicago, 1893.",https://hdl.handle.net/1903.1/275,http://vocab.lib.umd.edu/form#essays,,2001-21,,"This 11 by 14 inch photogravure of the great Administration Building at the Chicago World's Columbian Exposition of 1893 was taken from a set of 25 drawings of the exposition buildings. It was the main focus of the fair, and one of the masterpieces of its architect, Richard Morris Hunt (1827-1895). With its fine classical detailing and sweeping scale, this large building was integral to the ""White City"" concept of the fair. To this day it remains one of the most recognizable landmarks associated with the Columbian Exposition.","Fair World's Columbian Exposition (1893 : Chicago, Ill.), , Art & Architecture Libraries",,Aaron Zephir,,,,University of Maryland Libraries,,North America|United States of America|Maryland|College Park,1 image,"Hunt, Richard Morris, 1828-1895|World's Columbian Exposition (1893 : Chicago, Ill.)|Administrative Building. World's Columbian Exposition (1893 : Chicago, Ill.)|Exhibition buildings -- Design and construction|1801-1900|Essay|Architecture, Landscape, Historic Places",eng,,,,umd_998/umd_2207/tei.xml
umd:999,UMD_TEI,Complete,umd:2,http://purl.org/dc/dcmitype/Text,umd:999|hdl:1903.1/313|21Chicago.xml,This text is freely available for the purpose of academic teaching and research provided the text is distributed with the header information provided.,Manufactures Building,https://hdl.handle.net/1903.1/313,http://vocab.lib.umd.edu/form#essays,,2001-21,,"This 11 by 7 inch color lithograph seen here depicts the Manufactures and Liberal Arts Building at the Chicago World's Columbian Exposition of 1893. As the main exhibit space of the fair, it was the largest building ever constructed at the time and the most visited site at the exposition. The general scheme for the building was laid out during the early planning stages of the Chicago fair. It was to be located facing Lake Michigan on its long axis and the east end of the Court of Honor, where the other main buildings were grouped, on its short axis. Architect John Wellborn Root, partner of fair director Daniel Burnham, devised the basic function for the building. Because Root died early in the planning stages, the program was radically altered by his successor Charles Atwood. The latter's idea for a clear span surrounded by galleries prevailed, as fair organizers were intent to surpass that of the famous Galerie des Machines at the Paris exposition of 1889. New York architect George B. Post (1837-1913) was chosen to design the Manufactures building from a group of mostly eastern architects selected for the major fair buildings, including Richard Morris Hunt and McKim, Mead and White. His experience in large classically detailed New York buildings such as the Produce Exchange (1881-84) and the Havemeyer Building (1891-93), both demolished, made him a good candidate to uphold the White City ideal of the fair, emphasizing classical canons of composition and ornamentation. His expertise in the use of iron and steel, as in the large interior light court of the Produce Exchange, would come in handy if the Manufactures Building was to succeed in its ""clear-span rivalry"" with the Galerie des Machines (Hoffmann).","Fair World's Columbian Exposition (1893 : Chicago, Ill.), , Art & Architecture Libraries",,Aaron Zephir,,,,University of Maryland Libraries,,North America|United States of America|Maryland|College Park,1 image,"World's Columbian Exposition (1893 : Chicago, Ill.)|Manufactures and Liberal Arts Building. World's Columbian Exposition (1893 : Chicago, Ill.)|Exhibition buildings -- Design and construction|1801-1900|Essay|Architecture, Landscape, Historic Places",eng,,,,umd_999/umd_2208/tei.xml
umd:55226,UMD_TEI,Complete,umd:50580,http://purl.org/dc/dcmitype/Text,umd:55226|hdl:1903.1/5294,"Baroness Elsa von Freytag-Loringhoven's poetry is printed here with the support of the University of Maryland Libraries. Permission to reproduce images of Freytag-Loringhoven's manuscripts has also been generously granted by the libraries.This poem and manuscript drafts are available from this site for demonstration purposes only. Though the intellectual property of Elsa von Freytag-Loringhoven is in the public domain, all annotations and editorial commentary are copyrighted. They may not be reproduced without explicit permission from the copyright holder. For copyright information, please contact Tanya Clement.",Christ - Don Quixote - St. George.,https://hdl.handle.net/1903.1/5294,http://vocab.lib.umd.edu/form#poetry,,,2001/2100,"On October 12, 1927 Marie Jolas wrote to the Baroness that her poem ""Contradictory Speculations"" would not be published in an upcoming issue of transition because ""since you want them used together"" it is ""too long for our use."" In the same letter, Jolas notes that they ""are keeping for future use"" the other poems that the Baroness sent in with ""Contradictory Speculations,"" namely ""Ancestry,"" ""Cosmic Arithmetic,"" ""A Dozen Cocktails Please"" and ""Chill."" While tihs version is focused on the last part of the poem ""Christ - Don Quixote - St. George,"" one version of the entire compilation (which includes version #1 of ""Don Quixote"") is included in deference to the Baroness's wishes that the parts should be presented together.",Office of Digital Collections and Research,,Baroness Elsa von Freytag-Loringhoven,,,,Tanya Clement,,North America|United States of America|Maryland|College Park,9 image; 174 line; 9 witness,"Literature, Print Culture",eng,,,,umd_55226/umd_55227/tei.xml
umd:55428,UMD_TEI,Complete,umd:50580,http://purl.org/dc/dcmitype/Text,umd:55428|hdl:1903.1/5386,"Baroness Elsa von Freytag-Loringhoven's poetry is printed here with the support of the University of Maryland Libraries. Permission to reproduce images of Freytag-Loringhoven's manuscripts has also been generously granted by the libraries.This poem and manuscript drafts are available from this site for demonstration purposes only. Though the intellectual property of Elsa von Freytag-Loringhoven is in the public domain, all annotations and editorial commentary are copyrighted. They may not be reproduced without explicit permission from the copyright holder. For copyright information, please contact Tanya Clement.",Purgatory Lilt/ Statements by Circumstanced Me,https://hdl.handle.net/1903.1/5386,http://vocab.lib.umd.edu/form#poetry,,,2001/2100,"The tension between freedom of expression and censorship, between play and structure pervades her work. In particular, it is reflected in the Baroness’s commentary on Germany (which she equated with stultifying restriction) and America (which she associated with dynamic freedom). In 1923, after Little Review stopped publishing her work, the Baroness concluded that she was not appreciated in New York. She wrote to Barnes, “I have not become ‘known enough’ and so I am forgotten,” because “I had fame that kept me admired, jeered at, feared, and poor” (“Selections” 25, 26). As a result— with a loan from William Carlos Williams—Freytag-Loringhoven returned to Germany only to discover that her father had disinherited her. Until 1926, she was despondent, selling newspapers on the street in Berlin until Barnes and others raised enough money to send her to Paris where she subsequently died. In post-war Berlin, the Baroness often reflected on what she looked back on as happier times in the states. Written during this period, the first lines of “Statements/Purgatory Lilt” reflect her opinion of Germany: ""GERMANY’S REMAIN IS PERMEATED BY DECAY REEK THROUGHOUT. / EFFECT OF BRAINSTORMING BACKSLIDE—"" while the poem concludes with her more hopeful perspective on America, which she has left behind forever. The concluding lines discuss the stifling air (“wheeze I”) the Baroness perceives in the atmosphere of post-war Germany. Germany’s architecture and its “ghosts” or culture is decaying, while in the “sweet soil” of America, she might take root and conceivably flourish. In an undated letter to Djuna Barnes from Germany she writes of her love for America: IT IS ‘LIFE’ THERE—DOING—EVEN IF IN DEFIANCE OF MENTAL POVERTY BENEATH MASK OF GENIUS—FOR THE SAKE OF “MAKING A LIVING.” IT IS PLUCK! IT IS LIFE! THE GERMAN IS NOT EVEN CAPABLE OF IT! HE IS IN TRADITION ROTTEN SCHRUNKEN DIGNITY A DAPPER GRAVE—EXHAUSTED FOOL—WHO DIES OF “CONVICTION” WITHOUT TO KNOW WHAT ABOUT—HE HAS BECOME TOO COMFORTABLY DULL—HAS FORGOTTEN TO MOVE—FIGHT—EXCEPT IN THAT MECHANICAL WAR FASHION WITH WEAPONS (UMD). Reflecting a Dadaist sensibility, the Baroness loves America because she perceives it is a culture not so mired in “dull,” no longer meaningful, traditions like those represented in many “old-world” religions. She perceives that it is a culture of action, a trait she admires. In an another undated letter to Djuna Barnes, the Baroness writes, ""COULD YOU NOT BRING THAT -- WHAT I TITLED ""HELL'S WISDOM""? IT IS VERY PERSONALYPERSONALLY --AND AGAIN -- NOT - AT - ALL. -- JUST PRECISELY PRINTING OUT WHERE I STAND IN UNIVERSE -- AND WHY -- SO PRECARIOUSLY! DJUNA. BESIDES --IT IS CRISTALL IN STILESTYLE CONCISENESS - INFORMATION ! FOR WEEKS I WORKED ON NOTHING BUT THE STYLE OF THE THING. AND I LOVE THE ARITHMETIC IN IT! TOGETHER WITH YOUR PREFACE -- TRYING TO ARROUSE INTERREST INTEREST FOR ME -- HELP -- SYMPATHY (AND I NEED IT! HEAVEN HELP -- HOW I DO -- IN ORDER TO BE SAVED TO DO MY ART --FOR I CANNOT BE SAVED OTHERWISE OTHERWISE IS BLANKNESS --THAT MEANS NECESSARY DEATH! WITH YOUR GENEROUS PREFACE -- MY OWN DJUNA -- WOULD IT NOT BE WONDERFULLWONDERFULTOGETHER? i WONDER -- YOU DID NOT THINK OF IT. THATN THERE IS THAT: ""PURGATORY LILT."" PROVING MY DEVOTION TO AMERICA -- AND THE ROTTING -- YOU SEE -- I AM DERANGED -- DJUNA -- TEMPORARELYTEMPORARILY BECAUSE I _KNOW IT_ - AS MY MOTHER DID - WHEN SHE WAS - SHE KNEW SHE WAS NOT CRAZY - _BUT SHE_s ALSO KNEW - SHE WAS ASTRAY - UNCOLLECTED IN MIND. I CANNOT CONCENTRATE TO CREATE --MY MISERY INTRUDES UNSHAPED -- AS BEFORE --PAIN BECAME EXALTED SHAPE! I HAVE START OF MENTAL CANCER -- MUST GO MAD ON BARREN ROCK OF GERMANY GROS AGE STUPIDITY [. . .] (UMD 2.262-263)",Office of Digital Collections and Research,,Baroness Elsa von Freytag-Loringhoven,,,,Tanya Clement,,North America|United States of America|Maryland|College Park,22 image; 116 line; 13 witness,"Literature, Print Culture",eng,,,,umd_55428/umd_55429/tei.xml
