F2 PID,F2 TYPE,F2 STATUS,F2 COLLECTIONS,Object Type,Identifier,Rights Statement,Title,Handle/Link,Format,Archival Collection,Date,dcterms:temporal,Description,Bibliographic Citation,Alternate Title,Creator,Creator URI,Contributor,Contributor URI,Publisher,Publisher URI,Location,Extent,Subject,Language,Rights Holder,Collection Information,Accession Number,FILES
umd:64644,UMD_IMAGE,Deleted,umd:3391,http://purl.org/dc/dcmitype/Image,umd:64644|hdl:1903.1/7778,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","ROTC members practice with machine gun, University of Maryland, March 12, 1940",https://hdl.handle.net/1903.1/7778,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1940-03-12,1931-1940,"Four University of Maryland ROTC members practice with a machine gun, March 12, 1940. Caption reads: ""The University of Maryland R.O.T.C. unit hold a rating of 'Excellent' from the War Department of efficiency, three of the boys are warming up with a machine gun. At the control is Thomas Hitch. Pearing through glasses at the target, Ernest Wagner directs the fire, while Thomas Hughes feed the clips of bullet being gobbled up by the rapid-fire mechanism.""","Baltimore News American collection, Box 315, Folder 20, Item 11",,,,,,,,North America|United States of America|Maryland|College Park,1 images; monochrome,University of Maryland|People|Military training|Machine guns|Photographs,,Hearst Corporation,,,
umd:64646,UMD_IMAGE,Deleted,,<unknown>,umd:64646|hdl:1903.1/7779,http://rightsstatements.org/vocab/UND/1.0/,Error reading umdm.xml: [Errno 2] No such file or directory: '/processing/processing/hdd/f2export/umd_64646/umdm.xml',https://hdl.handle.net/1903.1/7779,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:64648,UMD_IMAGE,Deleted,,<unknown>,umd:64648|hdl:1903.1/7781,http://rightsstatements.org/vocab/UND/1.0/,Error reading umdm.xml: [Errno 2] No such file or directory: '/processing/processing/hdd/f2export/umd_64648/umdm.xml',https://hdl.handle.net/1903.1/7781,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:64650,UMD_IMAGE,Deleted,umd:3392,http://purl.org/dc/dcmitype/Image,umd:64650|hdl:1903.1/7783,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","Police line up on US Route 1, College Park, Maryland, May 4, 1970",https://hdl.handle.net/1903.1/7783,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1970-05-04,,"Police in riot gear and holding batons line up on US Route 1 in front of Peoples drug store in College Park, Maryland to keep demonstrations in one area, May 4, 1970.","Baltimore News American collection, Box 356, Folder 35, Item 3",,,,,,,,North America|United States of America|Maryland|College Park|North America|United States of America|Maryland|College Park,1 images; monochrome,"Civil Rights, Civic Engagement|University of Maryland|People|Police|Riots & demonstrations",,Hearst Corporation,,,
umd:64656,UMD_IMAGE,Deleted,umd:3391,http://purl.org/dc/dcmitype/Image,umd:64656|hdl:1903.1/7786,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","ROTC members practice with automatic rifle, University of Maryland, March 12, 1940",https://hdl.handle.net/1903.1/7786,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1940-03-12,1931-1940,"Three University of Maryland R.O.T.C. members, Sam Moore, George Cook, Vernon McKinstry, and Bob Laughead train using an automatic rifle, March 12, 1940.","Baltimore News American collection, Box 315, Folder 20, Item 11",,,,,,,,North America|United States of America|Maryland|College Park|North America|United States of America,1 images; monochrome,University of Maryland|People|Military training,,Hearst Corporation,,,
umd:64662,UMD_IMAGE,Deleted,umd:3391,http://purl.org/dc/dcmitype/Image,umd:64662|hdl:1903.1/7788,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp","G. D. Harman of American Legion presenting flag to Colonel J. D. Patch, University of Maryland, March 25, 1937",https://hdl.handle.net/1903.1/7788,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1937-03-25,1931-1940,"G. D. Harman of American Legion presenting flag to Colonel J. D. Patch, head of University of Maryland R.O.T.C., March 25, 1937.","Baltimore News American collection, Box 315, Folder 20, Item 12",,,,,,,,North America|United States of America|Maryland|College Park,1 images; monochrome,University of Maryland|People|Military|Flags,,Hearst Corporation,,,
umd:64667,UMD_IMAGE,Deleted,umd:3391,http://purl.org/dc/dcmitype/Image,umd:64667|hdl:1903.1/7790,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp","A. S. Markov and S. K. Kartsev examine jet, University of Maryland, November 18, 1958",https://hdl.handle.net/1903.1/7790,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1958-11-18,1951-1960,"Two Russian academics examine a jet at the University of Maryland, November 18, 1958. Caption reads: ""Russian educators A. S. Markov (left) and S. K. Kartsev, peer into nose intake of an F-86 sabre jet during their visit to Maryland U. here 11/18. The plane is used in the lab of an Aero Dynamics class.The Russians are in this country on a tour of U.S. schools and colleges.""","Baltimore News American collection, Box 315, Folder 20, Item 13",,,,,,,,North America|United States of America|Maryland|College Park,1 images; monochrome,University of Maryland|People|Airplanes,eng,United Press International,,,
umd:64669,UMD_IMAGE,Deleted,,<unknown>,umd:64669|hdl:1903.1/7791,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/7791,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:64670,UMD_IMAGE,Deleted,umd:3391,http://purl.org/dc/dcmitype/Image,umd:64670|hdl:1903.1/7792,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp","Two women test washing machine model, University of Maryland, November 13, 1958",https://hdl.handle.net/1903.1/7792,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1958-11-13,1951-1960,"Two women test washing machine model, University of Maryland, November 13, 1958. Caption reads: ""Washer, Economy type--Mrs. R.S.Soedjono and Miss Tan Tjian Nio, right, both from Indonesia, attending the University of Maryland College of Home Economics here, work the handle of a new $3.00 washing machine produced by a home economist and an equipment special from the international Cooperation Administration. The machine and [illegible] exhibits will be displayed here tomorrow for more than 1,000 Maryland high school students at the university's College of Home Economics Career Day.""","Baltimore News American collection, Box 315, Folder 20, Item 14",,,,,,,,North America|United States of America|Maryland|College Park,1 images; monochrome,University of Maryland|People|Students|Home economics,eng,Associated Press,,,
umd:64675,UMD_IMAGE,Deleted,umd:3391,http://purl.org/dc/dcmitype/Image,umd:64675|hdl:1903.1/7793,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","Adele Lambrides in WAF officer uniform, University of Maryland, circa September 1956",https://hdl.handle.net/1903.1/7793,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1956-09,1951-1960,"University of Maryland student Adele Lambrides models the WAF (Women in the Air Force) officer uniform, circa September 1956. ""Adele W. Lambrides models the WAF officer uniforms that will be worn by University of Maryland's new 'pilot reserve students' at College Park beginning on September 24. The University of Maryland is one of ten universities offering female junior students the opportunity to compete for Air Force commissions under present ROTC programs.""","Baltimore News American collection, Box 315, Folder 20, Item 15",,,,,,"University of Maryland, College Park. Photo Services",,North America|United States of America|Maryland|College Park,1 images; monochrome,University of Maryland|People|Military uniforms|Reserve Officers Training Corps (ROTC),,"University of Maryland (College Park, Md.)",,,
umd:64677,UMD_IMAGE,Deleted,umd:3391,http://purl.org/dc/dcmitype/Image,umd:64677|hdl:1903.1/7794,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","Dining Hall, University of Maryland, December 5, 1955",https://hdl.handle.net/1903.1/7794,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1955-12-05,1951-1960,"Students eating in a busy University of Maryland Dining Hall, College Park, Maryland, December 5, 1955.","Baltimore News American collection, Box 315, Folder 20, Item 16",,,,,,,,North America|United States of America|Maryland|College Park,1 images; monochrome,University of Maryland|People|Food|Student life,,Hearst Corporation,,,
umd:64679,UMD_IMAGE,Deleted,,<unknown>,umd:64679|hdl:1903.1/7795,http://rightsstatements.org/vocab/UND/1.0/,,https://hdl.handle.net/1903.1/7795,<unknown>,,,,,,,,,,,,,,,,,,,,
umd:64680,UMD_IMAGE,Deleted,umd:3391,http://purl.org/dc/dcmitype/Image,umd:64680|hdl:1903.1/7796,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","Students with ""We Like Elk"" sign, University of Maryland, January 29, 1959",https://hdl.handle.net/1903.1/7796,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1959-01-29,1951-1960,"Four University of Maryland students stand at the entrance to campus holding a ""We Like Elk"" sign, January 29, 1959. Caption reads: ""Approval -- These Maryland University students display a sign to effect that they like University President Wilson H. Elkins. Left to right are: Dana Perlzweig, 19; Phyllis Kurnow, 18; Carol Isaacson, 21; and Shelby Weingarten, 21.""","Baltimore News American collection, Box 315, Folder 20, Item 17",,,,,,,,North America|United States of America|Maryland|College Park,1 images; monochrome,University of Maryland|People|College presidents|Students,,Associated Press,,,
umd:64682,UMD_IMAGE,Deleted,umd:3391,http://purl.org/dc/dcmitype/Image,umd:64682|hdl:1903.1/7797,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","Graduation ceremony, University of Maryland, circa June 1968",https://hdl.handle.net/1903.1/7797,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1968-06,1961-1970,"University of Maryland graduation ceremony, circa June 1968.","Baltimore News American collection, Box 315, Folder 20, Item 18",,,,,,,,North America|United States of America|Maryland|College Park,1 images; monochrome,University of Maryland|People|Events|Graduation ceremonies,,Hearst Corporation,,,
umd:64684,UMD_IMAGE,Deleted,umd:3391,http://purl.org/dc/dcmitype/Image,umd:64684|hdl:1903.1/7798,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","Observatory tour, University of Maryland, circa June 1973",https://hdl.handle.net/1903.1/7798,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1973-06,1971-1980,"A University of Maryland astronomer gives visitors an observatory tour, circa June 1973","Baltimore News American collection, Box 315, Folder 20, Item 19",,,,,,"University of Maryland, College Park. Photo Services",,North America|United States of America|Maryland|College Park,1 images; monochrome,University of Maryland|People|Astronomical observatories|Telescopes,,"University of Maryland (College Park, Md.)",,,
umd:64686,UMD_IMAGE,Deleted,umd:3391,http://purl.org/dc/dcmitype/Image,umd:64686|hdl:1903.1/7799,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","State police arrest drug suspects, University of Maryland, January 3, 1974",https://hdl.handle.net/1903.1/7799,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1974-01-03,1971-1980,"Maryland State Police arrest three University of Maryland students on drug charges, January 3, 1974. Caption reads: 'Trio of drug suspects in state police custody... at least 12 Maryland students arrest in series of raids.""","Baltimore News American collection, Box 315, Folder 20, Item 20",,,,,,,,North America|United States of America|Maryland|College Park,1 images; monochrome,University of Maryland|People|Law enforcement,,Hearst Corporation,,,
umd:64688,UMD_IMAGE,Deleted,umd:3391,http://purl.org/dc/dcmitype/Image,umd:64688|hdl:1903.1/7800,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","Protest against raids ends in violence, University of Maryland, April 15, 1974",https://hdl.handle.net/1903.1/7800,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1974-04-15,1971-1980,"A violent confrontation between student protesters and police at the University of Maryland, April 15, 1974. Caption reads: ""Student demonstration -- University of Maryland campus police clash with students trying to force their way into the administration building Monday during a demonstration at College Park, Md. The students were protesting recent drug raids at the university.""","Baltimore News American collection, Box 315, Folder 20, Item 21",,,,,,,,North America|United States of America|Maryland|College Park,1 images; monochrome,University of Maryland|People|Riots & demonstrations,,Associated Press,,,
umd:64690,UMD_IMAGE,Deleted,umd:3391,http://purl.org/dc/dcmitype/Image,umd:64690|hdl:1903.1/7801,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","ROTC rifle team, University of Maryland, circa 1942",https://hdl.handle.net/1903.1/7801,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1942,1941-1950,"The University of Maryland ROTC rifle team, winners of a 1941-1942 national competition. First row (left to right): Dorsey M. Owings; Ulrich A. Geller;Paul W. Newgarden; and Robert M.Rivello. Second Row: Robert H. Benson; Robert D. Rands, Jr.; Walter H. Wessels; and Bruce A. Douglas.","Baltimore News American collection, Box 315, Folder 20, Item 22",,,,,,,,North America|United States of America|Maryland|College Park,1 images; monochrome,University of Maryland|People|Rifle team|Reserve Officers Training Corps (ROTC),,Associated Press,,,
umd:64726,UMD_IMAGE,Deleted,umd:3392,http://purl.org/dc/dcmitype/Image,umd:64726|hdl:1903.1/7808,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","Demonstrator being arrested in front of Varsity Grill, College Park, Maryland, May 5, 1972",https://hdl.handle.net/1903.1/7808,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1972-05-05,1972-05-5,"Plain clothes police officers arrest a demonstrator in front of Varsity Grill in College Park, Maryland, near the University of Maryland, May 5, 1972.","Baltimore News American collection, Box 356, Folder 35, Item 4",,,,,,,,North America|United States of America|Maryland|College Park|North America|United States of America|Maryland|College Park,1 images; monochrome,"Civil Rights, Civic Engagement|University of Maryland|People|Activists|Demonstrations|Police",,Hearst Corporation,,,
umd:64741,UMD_IMAGE,Deleted,umd:3392,http://purl.org/dc/dcmitype/Image,umd:64741|hdl:1903.1/7810,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","National Guard and students reading on steps, University of Maryland, May 7, 1971",https://hdl.handle.net/1903.1/7810,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1971-05-07,1971-1980,"Three student demonstrators sit on the steps of the Millard Tydings building with four National Guards in uniform and riot gear holding guns between them, May 7, 1971. Two more National Guards in riot gear are standing in the background.","Baltimore News American collection, Box 356, Folder 35, Item 5",,,,,,,,North America|United States of America|Maryland|College Park|North America|United States of America|Maryland|College Park,1 images; monochrome,"University of Maryland|Civil Rights, Civic Engagement|People|Students|Militias",,Hearst Corporation,,,
umd:64743,UMD_IMAGE,Deleted,umd:3392,http://purl.org/dc/dcmitype/Image,umd:64743|hdl:1903.1/7811,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","Police stand guard in front of demonstrators, University of Maryland, May 3, 1970",https://hdl.handle.net/1903.1/7811,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1970-05-03,1971-1980,"Police stand guard in front of demonstrators at the University of Maryland, College Park. This demonstration was the largest and most violent in the history of the University. A host of lawmen and students were injured and National Guards troops were called in to stave off the violence.","Baltimore News American collection, Box 356, Folder 35, Item 6",,,,,,,,North America|United States of America|Maryland|College Park|North America|United States of America|Maryland|College Park,1 images; monochrome,"Civil Rights, Civic Engagement|University of Maryland|Events|People|Police|Students|Riots & demonstrations",,Hearst Corporation,,,
umd:64745,UMD_IMAGE,Deleted,umd:3392,http://purl.org/dc/dcmitype/Image,umd:64745|hdl:1903.1/7812,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","Students gathered outside the Administration Building, University of Maryland, May 7, 1971",https://hdl.handle.net/1903.1/7812,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1971-05-07,1971-05-7,"A large crowd of students gather in front of the Administration building on the University of Maryland, College Park campus. Caption reads: ""COLLEGE PARK, Md., May 7--STUDENTS GATHER--University of Maryland students congregate today at the administration building on the College Park campus. Police later scattered the crowd.""","Baltimore News American collection, Box 356, Folder 35, Item 8",,,,,,Associated Press,,North America|United States of America|Maryland|College Park|North America|United States of America|Maryland|College Park,1 images; monochrome,"Civil Rights, Civic Engagement|University of Maryland|People|Students|Demonstrations",,Associated Press,,,
umd:64747,UMD_IMAGE,Deleted,umd:3392,http://purl.org/dc/dcmitype/Image,umd:64747|hdl:1903.1/7813,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","Police stand ready for ensuing student riots, University of Maryland, May 1, 1970",https://hdl.handle.net/1903.1/7813,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1970-05-01,1961-1970,"With their backs to the camera and their attention focused on a crowd of students across a low brick wall, armed riot state police stand ready to charge students at any sign of disturbance. Caption reads: ""U of Md. Riot State Police prepare to charge students. 5-1-70""","Baltimore News American collection, Box 356, Folder 35, Item 7",,,,,,,,North America|United States of America|Maryland|College Park|North America|United States of America|Maryland|College Park,1 images; monochrome,"Civil Rights, Civic Engagement|University of Maryland|People|Police|Students|Riots & demonstrations",,Hearst Corporation,,,
umd:64749,UMD_IMAGE,Deleted,umd:3392,http://purl.org/dc/dcmitype/Image,umd:64749|hdl:1903.1/7814,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","Students in Faculty Club awaiting arrival of Chancellor Charles E. Bishop, University of Maryland, May 7, 1971",https://hdl.handle.net/1903.1/7814,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1971-05-07,1971-1980,"Students in Faculty Club waiting for Chancellor Charles E. Bishop to arrive for a news conference. Caption reads: ""COLLEGE PARK, Md., May 7--CHANCELLOR ABSENT--With some 500 University of Maryland students in an around the Faculty Club, Chancellor Charles E. Bishop fails to show for a news conference yesterday at College Park. An aide announced there would be student suspensions resulting from campus violence Wednesday.""","Baltimore News American collection, Box 356, Folder 35, Item 9",,,,,,Associated Press,,North America|United States of America|Maryland|College Park|North America|United States of America|Maryland|College Park,1 images; monochrome,"Civil Rights, Civic Engagement|University of Maryland|People|Events|Students|Bishop, Charles E.",,Associated Press,,,
umd:64751,UMD_IMAGE,Deleted,umd:3392,http://purl.org/dc/dcmitype/Image,umd:64751|hdl:1903.1/7815,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","Students smoking during peaceful protest rally, University of Maryland, April 17, 1974",https://hdl.handle.net/1903.1/7815,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1974-04-17,1971-1980,"Three University of Maryland students (one male, two female) sitting and smoking during a peaceful protest rally. Caption reads: ""Pipes, Hats and Dungarees Abound During Peaceful Protest. University of Maryland students enjoy rally.""","Baltimore News American collection, Box 356, Folder 35, Item 10",,,,,,,,North America|United States of America|Maryland|College Park|North America|United States of America|Maryland|College Park,1 images; monochrome,"Civil Rights, Civic Engagement|University of Maryland|People|Students|Demonstrations|Marijuana",,Hearst Corporation,,,
umd:64753,UMD_IMAGE,Deleted,umd:3392,http://purl.org/dc/dcmitype/Image,umd:64753|hdl:1903.1/7816,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","National Guardsman standing guard at Administration Building, University of Maryland, May 7, 1971",https://hdl.handle.net/1903.1/7816,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1971-05-07,1971-1980,"National Guardsman in riot gear stands guard all night in front of the Administration Building at the University of Maryland between two pillars with stickers that say ""Honor America"".","Baltimore News American collection, Box 356, Folder 35, Item 11",,,,,,,,North America|United States of America|Maryland|College Park|North America|United States of America|Maryland|College Park,1 images; monochrome,"Civil Rights, Civic Engagement|University of Maryland|People|Militias|Watchmen|Main Administration Building",,Hearst Corporation,,,
umd:64756,UMD_IMAGE,Deleted,umd:3392,http://purl.org/dc/dcmitype/Image,umd:64756|hdl:1903.1/7817,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","National Guard drags curfew violator by the arm, University of Maryland, April 21, 1972",https://hdl.handle.net/1903.1/7817,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1972-04-21,1971-1980,"Curfew violator being dragged away by a member of the National Guard and police. Caption reads: ""CURFEW VIOLATOR - A National Guardsman and policeman drag one of the more than 80 curfew violators arrested Thursday night at the University of Maryland to the police van.""","Baltimore News American collection, Box 356, Folder 35, Item 12",,,,,,,,North America|United States of America|Maryland|College Park|North America|United States of America|Maryland|College Park,1 images; monochrome,"Civil Rights, Civic Engagement|University of Maryland|Events|People|Militias|Students|Demonstrations",,Hearst Corporation,,,
umd:64758,UMD_IMAGE,Deleted,umd:3392,http://purl.org/dc/dcmitype/Image,umd:64758|hdl:1903.1/7818,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","Protesting students gather on the Mall, University of Maryland, April 17, 1974",https://hdl.handle.net/1903.1/7818,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1974-04-17,1971-1980,"Students protesting the narcotics arrest on campus gather on the University of Maryland Mall, April 17, 1974.","Baltimore News American collection, Box 356, Folder 35, Item 13",,,,,,,,North America|United States of America|Maryland|College Park|North America|United States of America|Maryland|College Park,1 images; monochrome,"Civil Rights, Civic Engagement|University of Maryland|People|Activists|Students",,Hearst Corporation,,,
umd:64761,UMD_IMAGE,Deleted,umd:3392,http://purl.org/dc/dcmitype/Image,umd:64761|hdl:1903.1/7820,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","Young men help two young women out of tear gas, University of Maryland, May 7, 1971",https://hdl.handle.net/1903.1/7820,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1971-05-07,1971-1980,"Two young men escort two young women away from tear gas on the University of Maryland campus, May 7, 1971. Caption reads: ""CHIVALRY IS NOT DEAD ON CAMPUS...youths help girls out of tear gas at U of Md.""","Baltimore News American collection, Box 356, Folder 35, Item 14",,,,,,,,North America|United States of America|Maryland|College Park|North America|United States of America|Maryland|College Park,1 images; monochrome,"Civil Rights, Civic Engagement|University of Maryland|Events|People|Students|Riots & demonstrations",,Hearst Corporation,,,
umd:64763,UMD_IMAGE,Deleted,umd:3392,http://purl.org/dc/dcmitype/Image,umd:64763|hdl:1903.1/7821,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","State police officer helps injured student, University of Maryland, May 1, 1970",https://hdl.handle.net/1903.1/7821,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1970-05-01,1961-1970,"Maryland state police officer helps an injured student protester who fell from the top of a car, May 1, 1970. There were various opinions as to how student was injured--fell during police charge or was clubbed by officer.","Baltimore News American collection, Box 356, Folder 35, Item 15",,,,,,,,North America|United States of America|Maryland|College Park|North America|United States of America|Maryland|College Park,1 images; monochrome,"Civil Rights, Civic Engagement|University of Maryland|People|Events|Activists|Police",,Hearst Corporation,,,
umd:64765,UMD_IMAGE,Deleted,umd:3392,http://purl.org/dc/dcmitype/Image,umd:64765|hdl:1903.1/7822,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","A ransacked room, University of Maryland, circa 1970-1975",https://hdl.handle.net/1903.1/7822,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1970/1975,1971-1980,"A living room that has been ransacked with overturned chairs and tables, somewhere on the University of Maryland campus. A lamp is broken along with a broken typewriter and desk drawer taken out of desk and thrown to the floor.","Baltimore News American collection, Box 356, Folder 35, Item 16",,,,,,,,North America|United States of America|Maryland|College Park|North America|United States of America|Maryland,1 images; monochrome,"Civil Rights, Civic Engagement|Events|Vandalism",,Hearst Corporation,,,
umd:64767,UMD_IMAGE,Deleted,umd:3392,http://purl.org/dc/dcmitype/Image,umd:64767|hdl:1903.1/7823,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","A ransacked office, University of Maryland, circa 1970-1975",https://hdl.handle.net/1903.1/7823,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1970/1975,1971-1980,"An office room ransacked with drawers pulled out from the desks, a table and chair overturned, paper, books and various office supplies litter the floor. A file cabinet is pushed over and leans on a desk.","Baltimore News American collection, Box 356, Folder 35, Item 17",,,,,,,,North America|United States of America|Maryland|College Park|North America|United States of America|Maryland,1 images; monochrome,"Civil Rights, Civic Engagement|Events|Vandalism",,Hearst Corporation,,,
umd:64769,UMD_IMAGE,Deleted,umd:3392,http://purl.org/dc/dcmitype/Image,umd:64769|hdl:1903.1/7824,"Collection may be protected under Title 17 of the U.S. Copyright Law. To obtain permission to publish or reproduce, please contact the University of Maryland Libraries at http://www.lib.umd.edu/archivesum/contact.jsp.","Police fire tear gas, University of Maryland, May 1, 1970",https://hdl.handle.net/1903.1/7824,http://vocab.lib.umd.edu/form#photographs,http://vocab.lib.umd.edu/collection#0378-MDHC,1970-05-01,1971-1980,"Student onlookers watch as one of four policemen shoots tear gas into a crowd of rock-throwing students, May 1, 1970.","Baltimore News American collection, Box 356, Folder 35, Item 18",,,,,,,,North America|United States of America|Maryland|College Park|North America|United States of America|Maryland|College Park,1 images; monochrome,"Civil Rights, Civic Engagement|University of Maryland|Events|People|Police|Tear gas",,Hearst Corporation,,,
